2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
"313655 JOSE RAYDAN";-;3;-;13;25;10;18;48;24;33;31;22;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;229
"313657 JOSENOPOLIS";-;4;-;2;7;15;13;10;5;5;3;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66
"313660 NOVA UNIAO";2;-;5;15;9;36;50;38;47;60;7;4;8;7;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;289
"313665 JUATUBA";43;37;38;62;78;66;68;108;76;84;88;61;64;95;76;64;59;39;48;33;20;20;10;10;9;3;2;1;2;1;1;1;2;1;-;-;-;-;-;1;-;-;-;2;2;1;3;4;5;7;10;12;1417
"313670 JUIZ DE FORA";99;125;190;300;394;530;878;960;594;381;208;82;92;143;126;128;110;126;163;115;57;35;26;31;33;8;6;10;5;6;1;1;2;3;6;2;-;1;2;3;2;4;5;4;5;4;10;13;15;21;29;21;6115
"313680 JURAMENTO";4;11;19;15;19;25;12;24;13;17;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;169
"313690 JURUAIA";2;2;5;8;1;7;9;9;27;54;74;26;-;-;1;3;-;1;2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;236
"313695 JUVENILIA";2;9;4;8;13;14;20;20;18;15;2;3;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131
"313700 LADAINHA";-;2;2;-;3;13;36;41;85;110;84;10;1;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;391
"313710 LAGAMAR";1;1;2;4;5;7;3;6;6;9;10;13;8;6;12;17;13;8;19;9;9;8;10;8;6;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;206
"313720 LAGOA DA PRATA";146;129;223;266;322;344;516;521;633;435;287;60;13;20;17;13;26;33;44;33;19;19;13;10;6;7;9;3;2;5;2;2;4;2;3;-;1;-;1;7;4;6;16;7;11;12;9;25;22;42;50;18;4418
"313730 LAGOA DOS PATOS";-;-;1;1;7;9;20;19;13;4;6;5;-;1;-;1;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;92
"313740 LAGOA DOURADA";-;2;3;8;21;18;36;70;87;118;101;26;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;495
"313750 LAGOA FORMOSA";3;5;11;11;24;44;37;23;49;73;175;156;100;71;67;34;23;39;23;3;1;3;3;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;1;1;989
"313753 LAGOA GRANDE";4;7;22;19;59;77;101;136;159;171;110;99;95;69;51;38;13;45;43;37;40;34;27;24;20;22;12;16;12;7;10;2;5;11;11;17;13;10;14;13;8;19;12;9;17;9;19;3;1;1;4;1;1778
"313760 LAGOA SANTA";253;324;518;748;812;761;643;626;501;482;453;185;110;71;133;82;92;97;153;113;62;51;23;27;29;16;16;17;9;9;7;10;11;14;3;5;1;-;7;25;15;22;18;25;44;43;57;93;76;109;124;100;8225
"313770 LAJINHA";1;2;4;8;-;7;13;33;48;66;53;39;66;59;40;28;10;14;16;12;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;525
"313780 LAMBARI";15;42;15;19;29;37;61;84;95;89;100;85;-;1;4;2;6;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;4;700
"313790 LAMIM";-;-;-;-;3;3;11;10;15;1;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"313800 LARANJAL";-;-;-;3;3;3;4;8;7;15;7;4;1;-;4;1;2;-;1;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67
"313810 LASSANCE";3;8;18;45;94;163;201;183;119;38;28;13;7;6;16;22;9;2;5;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;988
"313820 LAVRAS";22;28;49;68;77;120;194;365;401;473;452;375;567;568;454;354;308;244;209;141;84;43;53;31;23;7;2;4;-;2;1;-;-;1;-;1;1;1;-;-;1;1;-;-;4;-;2;2;3;6;7;2;5751
"313830 LEANDRO FERREIRA";1;5;4;12;8;32;19;20;13;4;4;8;3;3;3;3;1;-;-;1;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;150
"313835 LEME DO PRADO";7;14;22;20;29;39;50;66;47;63;88;34;3;1;5;1;1;-;1;1;-;-;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;8;8;11;5;-;6;536
"313840 LEOPOLDINA";3;13;19;23;57;71;81;85;93;91;77;10;6;6;11;12;4;11;19;9;3;5;5;7;3;5;1;2;1;1;1;-;-;1;-;-;-;1;-;1;2;-;3;2;4;1;8;9;5;20;7;2;801
"313850 LIBERDADE";-;-;2;1;-;2;2;-;4;16;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"313860 LIMA DUARTE";-;-;2;3;10;24;54;49;87;174;224;146;-;-;3;1;4;1;5;10;6;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;805
"313862 LIMEIRA DO OESTE";-;-;-;-;2;1;3;9;11;19;24;3;5;6;10;6;9;6;6;4;2;5;2;4;-;-;2;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;145
"313865 LONTRA";25;81;87;98;99;89;94;87;81;110;42;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;1;1;1;1;-;-;-;-;-;-;1;5;4;1;927
"313867 LUISBURGO";-;-;-;3;6;3;5;4;2;4;7;6;-;1;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;46
"313868 LUISLANDIA";2;7;3;18;32;34;42;97;105;98;125;50;11;4;8;2;2;5;5;6;8;2;4;6;3;5;2;5;3;-;1;2;3;5;-;-;3;-;-;-;-;-;-;1;-;1;1;-;1;-;2;1;715
"313870 LUMINARIAS";-;-;-;-;6;1;2;7;9;7;16;3;-;-;2;1;2;4;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63
"313880 LUZ";51;95;120;130;231;188;144;146;165;245;204;-;1;2;-;3;16;26;31;27;9;20;5;8;3;1;1;1;-;1;-;1;-;2;-;-;-;-;2;-;1;-;1;-;-;-;-;3;6;3;11;22;1926
"313890 MACHACALIS";3;2;3;5;11;22;36;65;107;118;125;45;-;-;-;1;-;1;2;1;2;7;1;9;9;3;13;7;7;4;3;2;2;3;2;-;2;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;626
"313900 MACHADO";3;3;10;27;36;81;94;187;147;227;163;53;16;15;15;19;18;18;5;4;9;4;6;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;1166
"313910 MADRE DE DEUS DE MINAS";1;-;4;4;16;23;35;41;38;71;76;5;-;1;2;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;321
"313920 MALACACHETA";5;3;15;17;31;48;53;82;167;137;118;17;12;34;37;21;26;26;6;5;5;6;8;11;5;5;1;3;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;908
"313925 MAMONAS";-;-;2;1;10;12;13;20;32;23;30;7;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;155
"313930 MANGA";13;56;129;58;96;190;169;232;170;279;263;58;5;1;-;-;-;-;-;-;-;-;1;2;-;2;2;1;2;1;-;-;1;-;-;-;-;-;-;-;1;1;-;3;-;-;-;1;3;2;5;2;1749
"313940 MANHUACU";14;11;25;81;160;262;392;565;607;354;303;306;314;312;423;409;412;373;405;356;254;189;138;83;79;54;22;11;7;6;4;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;3;11;6948
"313950 MANHUMIRIM";2;3;7;20;22;32;52;46;48;62;54;82;86;69;119;78;68;67;65;83;59;29;20;23;13;2;1;2;2;3;3;-;-;1;1;-;1;-;-;4;-;3;-;-;2;-;1;2;4;-;6;1;1248
"313960 MANTENA";45;68;129;111;193;198;203;303;247;217;166;77;44;23;25;13;11;17;12;10;13;15;7;4;7;14;7;8;8;1;4;1;3;2;5;1;4;4;1;6;3;9;3;5;-;1;17;27;14;30;21;6;2363
"313970 MARAVILHAS";48;27;41;42;57;97;141;132;102;47;29;7;5;7;15;17;15;10;22;19;9;9;4;4;6;-;-;1;-;1;-;-;-;-;-;-;-;-;1;5;4;4;9;12;9;5;2;12;11;37;31;11;1067
"313980 MAR DE ESPANHA";5;10;38;46;99;89;120;115;77;-;-;-;-;-;-;1;1;1;2;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;609
"313990 MARIA DA FE";-;-;-;1;3;7;9;5;4;11;14;9;1;3;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;74
"314000 MARIANA";45;60;134;177;233;436;473;706;877;823;846;355;197;245;266;260;212;225;182;104;66;35;27;18;9;6;8;5;1;2;1;-;-;1;1;1;-;1;-;-;2;2;1;7;12;6;6;14;9;15;10;7;7129
"314010 MARILAC";3;3;5;3;23;39;87;107;68;59;43;3;-;-;-;-;3;1;2;2;3;3;3;8;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;473
"314015 MARIO CAMPOS";84;106;134;163;136;90;57;31;40;24;14;12;21;6;20;14;3;3;5;5;2;-;1;8;-;2;-;3;3;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;5;16;53;46;1112
"314020 MARIPA DE MINAS";1;-;-;-;1;2;2;8;16;28;29;10;5;10;13;13;14;7;14;12;21;5;12;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;226
"314030 MARLIERIA";3;6;7;8;14;5;7;7;6;15;6;4;-;-;-;1;-;4;1;6;-;1;2;1;3;1;-;1;1;1;3;1;-;1;3;4;2;-;1;2;2;4;3;1;3;2;9;14;14;13;1;-;194
"314050 MARTINHO CAMPOS";4;6;22;15;42;96;117;184;277;250;228;48;69;39;80;50;38;64;58;39;23;28;27;19;9;7;8;7;1;1;2;1;1;1;1;1;1;-;-;-;-;-;2;1;2;-;3;3;2;2;1;1;1881
"314053 MARTINS SOARES";-;-;-;1;2;1;10;37;27;19;14;16;15;13;13;20;21;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;215
"314055 MATA VERDE";-;2;-;-;2;4;2;3;11;9;9;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48
"314060 MATERLANDIA";-;2;7;5;10;16;10;28;50;36;28;34;8;20;24;28;14;13;20;12;6;5;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;-;-;-;383
"314070 MATEUS LEME";205;278;259;303;304;206;170;178;154;120;65;30;35;15;45;40;48;35;35;35;18;19;5;8;11;1;1;1;-;-;1;-;-;-;-;-;1;1;1;-;-;2;2;1;4;3;9;37;28;71;69;61;2915
"314080 MATIAS BARBOSA";18;35;42;50;57;59;71;63;62;46;5;-;2;-;1;1;-;2;2;2;3;-;-;-;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;11;15;2;558
"314085 MATIAS CARDOSO";14;28;7;16;43;84;22;15;6;10;7;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;258
"314090 MATIPO";-;-;3;4;8;13;27;82;158;134;103;108;121;44;46;20;38;23;18;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;953
"314100 MATO VERDE";-;-;1;2;5;3;8;7;9;19;39;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;100
"314110 MATOZINHOS";90;150;339;666;770;814;904;909;1088;592;295;46;2;2;5;5;4;9;2;1;-;-;-;1;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;1;-;4;2;7;6715
"314120 MATUTINA";1;12;11;26;45;72;49;69;43;27;-;-;-;-;3;1;4;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;365
"314130 MEDEIROS";-;-;2;2;6;6;4;5;7;9;10;3;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57
"314140 MEDINA";1;1;-;1;1;5;2;28;86;106;128;55;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;420
"314150 MENDES PIMENTEL";2;2;6;10;11;8;10;27;30;34;17;6;2;-;-;1;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;170
"314160 MERCES";-;-;1;1;1;1;5;3;5;17;28;25;3;5;8;15;5;11;20;7;6;7;7;14;3;1;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;203
"314170 MESQUITA";-;-;-;-;-;-;1;3;-;-;-;2;2;1;1;3;1;-;4;-;1;-;4;-;2;4;-;-;-;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;34
"314180 MINAS NOVAS";90;115;163;181;204;187;211;158;73;23;7;-;2;3;5;2;2;3;6;3;3;1;1;-;-;2;1;-;-;1;-;-;-;-;-;-;1;2;4;5;6;11;26;16;33;27;41;73;100;131;66;48;2037
"314190 MINDURI";1;1;2;5;11;27;19;42;65;58;66;31;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;329
"314200 MIRABELA";5;1;6;28;32;66;89;96;95;106;60;29;5;5;8;7;4;1;3;-;-;3;1;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;657
"314210 MIRADOURO";1;2;1;6;21;28;29;43;56;83;72;78;91;49;58;38;33;31;22;14;16;10;3;2;2;-;-;1;-;-;1;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;1;1;-;2;1;-;800
"314220 MIRAI";47;36;43;25;24;4;22;15;2;-;3;6;11;15;19;19;19;21;13;15;12;16;7;8;8;1;3;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;1;2;4;6;6;3;7;448
"314225 MIRAVANIA";1;-;6;3;16;14;10;10;24;22;35;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150
"314230 MOEDA";-;2;4;3;15;7;18;15;34;36;36;22;-;-;1;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;200
"314240 MOEMA";-;1;1;-;2;7;10;11;16;16;12;7;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;89
"314250 MONJOLOS";15;43;65;137;113;144;88;83;37;16;-;-;-;-;-;-;-;-;-;-;2;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;748
"314260 MONSENHOR PAULO";3;1;1;4;3;4;5;10;15;23;6;1;-;-;1;2;-;4;7;5;1;7;2;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;109
"314270 MONTALVANIA";1;4;7;7;10;36;81;89;54;96;88;6;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;482
"314280 MONTE ALEGRE DE MINAS";3;7;6;7;7;8;11;18;15;13;29;14;2;1;2;2;2;4;4;1;4;-;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;1;2;3;1;2;-;178
"314290 MONTE AZUL";4;2;8;11;20;32;27;36;23;24;21;7;4;1;2;1;1;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;-;-;-;-;-;1;1;-;235
"314300 MONTE BELO";71;57;78;88;53;13;23;16;17;7;7;10;6;7;5;2;11;10;5;-;1;1;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;3;8;16;35;41;36;67;46;8;757
"314310 MONTE CARMELO";32;98;148;148;167;244;251;327;412;403;364;371;407;390;442;371;265;144;63;22;-;-;-;1;4;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;5082
"314315 MONTE FORMOSO";-;-;-;-;6;2;3;6;30;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58
"314320 MONTE SANTO DE MINAS";6;17;19;18;50;76;97;199;167;179;180;36;3;2;1;2;8;12;9;10;4;2;-;2;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;7;-;1111
"314330 MONTES CLAROS";189;315;509;911;2027;2798;3093;2854;3199;3036;2660;1060;167;65;120;81;57;42;55;37;33;19;12;20;18;19;10;9;14;8;5;5;5;13;10;11;3;4;4;5;1;1;9;16;26;31;28;42;67;64;78;58;23923
"314340 MONTE SIAO";4;3;6;14;11;20;28;54;79;126;175;35;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;557
"314345 MONTEZUMA";-;1;-;-;2;14;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"314350 MORADA NOVA DE MINAS";15;16;25;31;44;51;41;62;60;73;90;88;47;45;17;16;4;9;2;2;2;-;2;-;1;1;-;-;1;1;1;3;-;3;2;2;1;1;2;-;-;1;2;-;-;-;2;-;-;1;-;-;767
"314360 MORRO DA GARCA";7;6;8;3;11;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;6;18;2;5;-;-;80
"314370 MORRO DO PILAR";3;3;11;21;39;37;67;58;55;28;1;-;-;-;-;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;329
"314380 MUNHOZ";-;-;-;-;-;-;7;5;1;3;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"314390 MURIAE";99;166;234;344;597;543;613;648;842;914;742;498;441;249;226;226;125;84;103;65;23;16;3;14;6;2;2;2;2;-;1;2;1;2;-;1;1;2;2;-;2;3;4;5;4;4;15;11;15;15;15;5;7939
"314400 MUTUM";40;37;57;53;40;69;61;77;78;85;59;38;36;17;14;19;9;8;9;3;2;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3;-;821
"314410 MUZAMBINHO";5;5;5;9;13;10;22;16;31;70;23;4;-;2;3;1;-;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225
"314420 NACIP RAYDAN";1;-;1;6;10;10;24;6;15;35;33;14;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;165
"314430 NANUQUE";17;24;22;28;45;80;97;95;156;141;187;133;75;55;21;4;6;14;4;7;7;22;18;12;19;17;12;8;10;7;10;7;2;7;4;1;-;1;1;4;3;9;7;4;8;2;11;9;1;3;2;1;1440
"314435 NAQUE";16;41;42;55;44;52;57;40;38;51;18;9;-;-;1;-;3;3;2;7;5;7;7;6;2;2;3;-;5;3;2;2;-;1;-;-;-;1;-;-;1;2;-;9;1;1;12;9;4;6;5;1;576
"314437 NATALANDIA";2;4;9;18;26;38;70;73;60;83;67;42;27;41;40;27;9;21;20;20;16;8;15;4;9;3;3;-;3;-;-;2;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;764
"314440 NATERCIA";-;-;-;-;-;2;2;2;-;2;6;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;21
"314450 NAZARENO";19;43;82;74;160;171;198;303;110;53;46;23;-;1;-;2;-;3;3;3;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;5;3;3;22;4;1340
"314460 NEPOMUCENO";1;-;6;14;8;11;21;42;91;177;205;193;134;129;163;99;102;103;109;69;56;45;9;12;3;1;1;1;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;1;1812
"314465 NINHEIRA";-;-;-;-;1;1;-;4;6;4;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;22
"314467 NOVA BELEM";-;-;2;3;20;1;7;30;24;4;33;10;1;1;10;3;4;2;1;3;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;165
"314470 NOVA ERA";17;29;53;123;147;97;131;244;238;187;145;40;2;3;4;6;3;8;5;3;3;4;4;5;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;5;1;-;1514
"314480 NOVA LIMA";94;138;281;471;795;975;1365;1703;1523;1246;977;423;159;115;155;99;83;83;70;63;56;42;30;14;11;9;4;8;5;1;1;-;9;5;1;1;3;9;8;12;6;5;5;6;6;9;27;19;20;28;33;25;11236
"314490 NOVA MODICA";-;-;1;6;10;15;30;54;62;40;46;15;4;5;6;3;-;-;2;-;-;3;-;-;2;-;2;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;3;3;3;3;1;326
"314500 NOVA PONTE";42;33;19;12;13;4;4;8;10;5;14;2;3;5;3;7;6;14;12;5;6;4;-;4;-;-;-;-;2;-;1;2;1;-;2;-;-;-;1;-;4;5;12;17;18;6;16;10;21;24;22;14;413
"314505 NOVA PORTEIRINHA";3;3;4;14;42;47;59;73;63;46;19;6;8;1;6;3;5;2;1;3;2;-;4;4;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;425
"314510 NOVA RESENDE";1;-;5;7;9;7;19;31;21;72;120;36;2;1;4;5;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;344
"314520 NOVA SERRANA";68;109;165;474;521;778;827;735;422;374;432;498;686;764;771;696;538;451;426;279;216;143;99;92;31;32;23;11;4;4;11;6;7;6;14;3;7;7;18;22;9;12;19;16;11;14;21;13;30;35;26;26;11002
"314530 NOVO CRUZEIRO";1;-;4;2;11;13;20;30;69;89;84;9;5;5;3;11;5;5;6;11;3;1;3;-;4;1;2;1;1;2;-;2;3;-;-;1;-;2;1;2;1;8;-;2;1;3;-;-;-;-;2;1;430
"314535 NOVO ORIENTE DE MINAS";9;7;8;18;39;48;34;69;60;32;2;13;1;3;-;8;19;18;12;8;8;11;8;6;4;4;7;1;-;-;3;1;-;-;-;-;1;-;2;-;-;-;1;-;-;2;2;2;-;4;1;1;477
"314537 NOVORIZONTE";-;2;1;9;5;12;21;19;15;20;2;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110
"314540 OLARIA";-;-;2;1;-;1;1;-;1;1;6;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
