2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebbr.def
"Município de notificação";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
"310980 CACHOEIRA DOURADA";1;-;1;1;1;9;4;4;10;5;8;9;7;3;3;-;2;12;5;7;8;4;1;3;4;3;-;-;1;3;-;-;1;-;2;1;3;-;1;2;-;-;1;-;-;1;-;-;-;1;-;-;132
"310990 CAETANOPOLIS";11;24;44;66;71;134;105;144;145;180;154;60;59;28;37;36;36;31;22;22;9;7;4;5;5;1;3;1;2;3;3;-;1;2;1;-;-;-;-;-;-;-;-;3;-;-;-;-;-;4;3;3;1469
"311000 CAETE";8;16;10;51;199;273;359;452;564;554;461;77;5;-;14;42;15;25;21;26;25;23;20;18;20;10;2;6;7;6;2;4;4;3;1;5;3;5;4;8;8;2;7;1;2;2;2;3;1;1;2;6;3385
"311010 CAIANA";2;2;21;26;23;19;21;15;7;11;4;1;1;2;1;1;6;6;6;1;1;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;182
"311020 CAJURI";-;-;1;-;1;6;11;8;29;57;50;50;-;-;-;-;4;7;1;5;4;6;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;243
"311030 CALDAS";-;1;-;1;1;1;3;5;1;3;9;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31
"311040 CAMACHO";-;1;7;4;12;17;8;15;21;19;16;-;1;2;3;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;132
"311050 CAMANDUCAIA";-;-;1;-;3;1;2;2;2;3;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"311060 CAMBUI";1;1;2;4;8;5;16;34;25;22;26;8;2;1;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;3;2;-;1;-;1;-;1;-;171
"311070 CAMBUQUIRA";1;1;-;6;19;18;18;17;22;45;49;7;5;8;3;5;6;2;3;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;242
"311080 CAMPANARIO";-;-;1;1;2;4;19;19;21;13;11;5;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;101
"311090 CAMPANHA";1;4;6;13;22;32;30;47;73;140;196;162;7;19;21;21;30;33;29;19;23;20;13;7;8;2;7;1;-;-;1;-;1;2;-;-;-;1;3;1;1;-;-;-;1;2;-;-;-;1;1;-;1001
"311100 CAMPESTRE";-;1;-;-;1;13;13;10;6;-;1;1;-;-;1;-;-;3;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"311110 CAMPINA VERDE";10;12;17;42;24;39;31;49;41;45;37;39;45;22;36;34;47;44;38;17;14;15;11;2;10;4;3;1;2;1;-;1;1;1;1;3;1;7;3;-;2;-;-;1;2;-;3;4;5;4;2;4;777
"311115 CAMPO AZUL";-;-;1;2;3;9;8;15;18;20;2;-;-;-;1;-;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85
"311120 CAMPO BELO";54;68;124;212;391;605;506;356;189;62;3;4;6;5;17;9;13;23;14;9;5;2;1;1;2;1;1;-;-;-;-;-;1;-;-;1;1;1;1;2;-;-;1;4;3;4;10;14;15;20;30;12;2803
"311130 CAMPO DO MEIO";-;-;-;-;41;29;70;98;79;149;133;49;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;650
"311140 CAMPO FLORIDO";1;-;2;3;10;17;31;17;39;41;57;33;24;37;43;32;40;32;3;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;465
"311150 CAMPOS ALTOS";2;-;6;13;13;28;42;70;80;37;17;28;29;27;31;47;30;64;59;67;39;27;18;6;5;1;11;5;1;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;-;810
"311160 CAMPOS GERAIS";-;4;15;8;26;17;20;38;25;7;17;49;22;56;58;33;14;24;4;6;2;1;-;1;1;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;452
"311170 CANAA";1;-;-;-;1;1;1;2;2;11;5;-;1;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"311180 CANAPOLIS";3;3;4;8;9;8;15;22;20;43;16;25;32;34;38;43;36;39;24;16;14;11;4;5;4;3;5;4;2;1;1;-;2;-;1;3;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;501
"311190 CANA VERDE";58;53;92;156;148;120;166;137;106;78;75;3;4;9;16;7;11;7;22;7;5;5;1;2;1;2;-;-;-;1;-;-;1;-;-;-;-;2;-;-;1;3;-;-;1;1;1;-;-;4;10;3;1319
"311200 CANDEIAS";18;49;85;129;158;237;244;314;305;253;133;3;-;3;4;2;1;1;4;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;5;1956
"311205 CANTAGALO";-;-;-;2;5;9;9;17;14;9;5;-;-;-;3;-;-;4;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;81
"311210 CAPARAO";-;-;-;2;8;12;14;11;42;28;11;8;6;5;9;2;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;165
"311220 CAPELA NOVA";1;-;1;-;1;2;4;24;29;39;18;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;132
"311230 CAPELINHA";10;10;12;27;59;60;109;150;158;315;387;164;10;12;16;24;33;30;24;22;10;14;11;4;7;2;-;-;2;1;1;-;-;-;-;-;-;-;3;2;2;2;4;3;1;2;3;2;2;1;-;3;1714
"311240 CAPETINGA";1;5;11;39;30;31;37;25;51;85;80;8;15;21;31;33;58;72;45;44;13;9;12;3;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;763
"311250 CAPIM BRANCO";91;108;120;130;115;55;43;36;20;28;11;2;-;6;10;3;11;9;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;3;7;3;30;32;36;919
"311260 CAPINOPOLIS";4;18;42;22;56;70;69;95;125;113;85;56;42;41;53;31;42;38;16;18;18;19;2;1;2;-;5;-;-;2;1;-;1;-;3;1;1;2;1;2;1;-;1;2;1;4;1;3;-;-;-;2;1112
"311265 CAPITAO ANDRADE";2;1;4;1;2;1;2;3;32;14;14;5;6;6;3;7;3;5;5;5;2;-;2;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;5;3;18;21;7;4;5;10;7;1;-;1;2;-;212
"311270 CAPITAO ENEAS";10;8;7;6;18;37;52;56;89;72;105;53;2;2;1;2;1;2;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;3;5;5;4;546
"311280 CAPITOLIO";29;22;35;47;97;95;59;116;114;111;146;169;151;137;157;100;91;75;60;50;30;18;10;10;5;5;6;5;3;6;8;10;6;8;10;7;10;9;11;18;13;13;10;8;7;6;11;10;8;17;34;13;2206
"311290 CAPUTIRA";2;-;-;-;19;20;32;41;71;72;32;14;20;18;20;15;23;31;22;17;6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;477
"311300 CARAI";2;-;5;3;7;12;24;38;62;53;59;32;9;2;13;19;9;7;4;4;2;2;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;2;-;377
"311310 CARANAIBA";-;-;-;2;1;1;1;8;8;18;11;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53
"311320 CARANDAI";1;-;1;9;35;81;98;136;189;192;75;9;5;9;15;6;6;8;11;13;6;2;4;3;1;1;2;-;-;1;1;1;-;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;2;-;2;929
"311330 CARANGOLA";15;19;35;42;99;70;123;115;159;124;52;14;7;17;13;16;14;14;22;22;9;16;7;6;8;4;3;-;3;1;3;2;5;-;4;4;1;5;3;2;4;1;3;1;1;4;2;6;2;7;5;1;1115
"311340 CARATINGA";11;22;256;475;489;687;558;216;76;47;48;71;60;30;28;27;18;13;-;1;14;6;10;4;4;1;2;-;1;1;-;-;-;-;1;-;2;-;1;-;-;1;-;3;-;1;2;1;12;9;13;4;3226
"311350 CARBONITA";5;1;20;56;85;143;110;194;261;290;267;118;-;2;-;1;-;3;2;-;4;5;-;-;3;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;8;3;-;1588
"311360 CAREACU";-;1;1;3;2;3;10;6;16;48;85;38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;214
"311370 CARLOS CHAGAS";48;75;116;110;148;173;97;88;87;110;91;68;47;43;33;21;19;15;13;20;25;8;11;8;8;4;6;7;4;3;6;4;4;3;2;2;3;3;2;2;3;4;5;4;4;8;12;16;11;15;18;5;1642
"311380 CARMESIA";1;2;6;9;11;7;10;11;17;8;9;6;-;1;3;3;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;108
"311390 CARMO DA CACHOEIRA";-;1;4;4;8;22;19;38;24;28;10;-;-;1;1;4;3;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;173
"311400 CARMO DA MATA";22;42;43;61;104;157;150;171;225;227;267;127;37;44;70;68;71;73;77;58;20;25;9;15;11;4;-;1;3;1;1;2;-;-;-;-;1;4;1;-;-;-;2;1;1;2;4;7;3;7;10;11;2240
"311410 CARMO DE MINAS";-;-;-;1;-;6;10;13;28;43;40;7;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;149
"311420 CARMO DO CAJURU";48;92;138;154;290;325;313;398;390;204;53;41;51;58;62;68;53;72;54;32;20;4;14;13;5;2;7;4;7;1;3;2;3;1;1;-;1;1;2;9;5;6;5;6;7;8;23;4;10;16;18;11;3115
"311430 CARMO DO PARANAIBA";193;264;248;295;426;400;495;645;643;672;545;320;21;34;35;63;44;41;32;42;37;36;25;21;19;3;1;-;-;-;1;3;-;1;1;-;5;1;2;6;5;7;7;3;1;9;18;17;30;60;67;58;5902
"311440 CARMO DO RIO CLARO";4;7;12;15;19;34;44;61;102;136;132;123;65;127;84;48;52;78;47;35;26;18;8;4;5;2;2;1;1;1;-;1;-;1;1;1;-;1;-;-;-;-;-;-;-;-;1;-;1;1;1;3;1305
"311450 CARMOPOLIS DE MINAS";10;31;40;74;100;157;237;203;267;195;151;104;69;81;134;110;71;85;53;43;17;7;3;1;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;-;-;1;2;-;2;-;2;2257
"311455 CARNEIRINHO";9;4;7;4;7;5;18;7;21;27;34;36;33;30;51;37;65;60;71;40;28;27;12;14;8;6;5;4;6;3;3;1;-;-;-;-;-;-;1;2;1;2;4;1;1;3;1;2;2;1;5;-;709
"311460 CARRANCAS";-;-;2;-;-;1;5;18;4;4;7;1;1;-;-;2;6;4;2;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;61
"311470 CARVALHOPOLIS";-;-;-;-;1;1;3;1;-;4;10;4;-;2;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"311480 CARVALHOS";-;-;10;14;12;37;45;43;26;44;51;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;310
"311490 CASA GRANDE";-;-;-;1;3;3;1;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"311500 CASCALHO RICO";2;8;29;12;17;24;31;39;33;35;13;2;3;9;7;2;4;4;2;10;1;2;-;-;-;2;-;1;2;-;-;2;-;-;-;-;3;-;-;-;2;1;-;-;2;-;-;-;1;-;-;-;305
"311510 CASSIA";2;8;13;19;23;32;49;58;96;237;282;40;60;74;122;147;150;180;167;113;67;28;32;20;14;4;2;7;1;2;5;5;3;2;2;2;2;4;2;3;2;4;-;2;4;-;3;-;2;2;1;3;2102
"311520 CONCEICAO DA BARRA DE MINAS";-;3;2;1;4;11;18;14;32;26;38;31;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;181
"311530 CATAGUASES";218;317;339;315;325;285;337;391;319;286;288;168;130;153;92;42;50;46;38;30;23;22;16;11;12;7;6;2;2;2;3;2;2;-;-;2;1;3;1;1;1;3;7;10;13;15;36;52;68;68;58;41;4659
"311535 CATAS ALTAS";25;56;107;164;158;169;134;135;126;97;92;43;3;4;1;-;1;1;4;6;5;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3;14;13;1366
"311540 CATAS ALTAS DA NORUEGA";-;-;1;2;2;11;4;17;18;22;35;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;142
"311545 CATUJI";-;-;-;1;2;-;1;1;1;1;3;2;4;4;1;9;6;4;5;18;8;2;-;2;5;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;82
"311547 CATUTI";2;1;-;-;3;2;5;9;16;26;38;28;2;10;4;2;2;3;2;2;1;4;6;7;2;-;-;1;1;1;2;1;2;-;6;-;1;-;1;1;-;-;1;-;1;-;-;-;1;-;-;1;198
"311550 CAXAMBU";3;1;6;12;19;42;97;112;45;31;62;6;3;6;11;3;6;7;5;7;-;1;1;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;494
"311560 CEDRO DO ABAETE";9;12;14;12;15;4;14;6;12;3;9;7;1;4;1;4;1;8;1;-;3;4;-;-;-;1;-;-;-;-;3;3;2;-;-;-;-;4;1;1;-;-;-;-;-;-;1;1;-;5;2;1;169
"311570 CENTRAL DE MINAS";1;2;-;-;13;23;36;89;61;87;62;8;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;387
"311580 CENTRALINA";14;18;13;18;23;35;40;41;52;46;40;13;14;13;10;34;30;22;15;14;5;7;10;7;3;2;-;-;1;-;-;1;-;1;-;-;2;2;1;2;3;2;-;4;2;4;9;8;7;1;9;1;599
"311590 CHACARA";1;-;2;-;-;4;2;3;2;2;4;6;1;1;4;4;5;6;13;2;1;1;1;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;73
"311600 CHALE";1;-;4;1;7;11;19;23;35;24;19;35;23;28;36;30;19;20;22;15;6;7;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;-;394
"311610 CHAPADA DO NORTE";6;11;11;14;26;37;28;70;104;86;60;22;11;8;4;3;6;7;2;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;2;4;-;4;1;2;2;2;1;3;546
"311615 CHAPADA GAUCHA";4;13;18;20;28;74;65;79;155;168;160;41;28;33;44;55;44;44;64;31;12;22;19;11;14;5;3;2;1;2;1;2;1;3;1;-;1;-;1;1;-;-;1;-;1;-;2;1;-;1;1;-;1277
"311620 CHIADOR";6;5;6;8;1;7;6;10;12;9;10;1;-;-;-;1;-;-;4;1;-;-;2;1;1;1;2;1;1;-;1;-;-;-;-;-;-;-;-;2;8;18;11;29;52;29;84;37;28;27;6;6;434
"311630 CIPOTANEA";-;-;1;9;24;26;76;61;60;84;90;42;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;475
"311640 CLARAVAL";-;-;-;1;3;3;1;8;17;30;14;5;17;10;23;20;59;53;34;42;13;7;18;7;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;396
"311650 CLARO DOS POCOES";2;3;9;11;31;42;79;140;160;96;97;22;1;4;4;6;2;10;4;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;730
"311660 CLAUDIO";4;21;52;62;125;147;170;270;136;31;11;50;38;61;73;54;57;94;76;40;24;16;7;8;4;1;2;1;9;3;2;3;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;2;1;-;1658
"311670 COIMBRA";-;2;3;5;12;23;25;24;27;33;42;32;3;1;8;17;17;6;11;2;-;1;-;3;3;-;-;-;-;2;1;1;-;-;-;-;1;-;1;-;-;-;1;-;1;-;-;-;-;1;-;-;309
"311680 COLUNA";1;-;5;4;13;15;17;11;23;48;68;24;-;1;2;2;-;1;-;2;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;243
"311690 COMENDADOR GOMES";-;-;-;1;3;4;6;4;17;3;-;6;11;6;10;4;3;4;2;1;2;1;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92
"311700 COMERCINHO";1;-;-;1;1;5;6;16;29;26;24;9;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;119
"311710 CONCEICAO DA APARECIDA";6;2;1;11;14;17;28;52;56;38;17;11;11;18;25;17;23;25;11;30;14;18;10;8;2;-;-;1;-;1;-;-;-;1;-;-;-;1;1;-;1;-;1;1;-;-;-;-;-;2;-;2;477
"311720 CONCEICAO DAS PEDRAS";-;-;-;-;1;1;2;-;1;2;2;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"311730 CONCEICAO DAS ALAGOAS";6;8;9;12;8;23;18;50;57;26;30;29;32;61;42;71;111;76;86;61;55;47;25;20;11;14;12;11;13;7;6;5;3;5;2;3;9;3;3;3;4;2;3;8;8;3;2;2;2;1;2;2;1112
"311740 CONCEICAO DE IPANEMA";18;9;9;12;19;2;10;5;2;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;6;9;9;6;14;18;19;26;13;215
"311750 CONCEICAO DO MATO DENTRO";13;16;25;76;101;212;248;315;288;174;82;31;39;58;47;29;39;24;16;3;8;6;7;4;1;1;-;1;-;1;-;-;1;-;2;-;1;-;-;-;-;2;3;3;-;-;-;-;-;-;4;1;1882
"311760 CONCEICAO DO PARA";1;-;3;1;9;9;10;19;55;46;64;25;11;13;14;12;16;13;18;6;3;3;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;360
"311770 CONCEICAO DO RIO VERDE";-;-;1;-;1;1;9;20;30;58;115;83;-;3;3;-;4;11;5;6;5;4;6;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;370
"311780 CONCEICAO DOS OUROS";-;5;-;1;22;22;47;83;103;35;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;321
"311783 CONEGO MARINHO";31;11;10;26;42;36;55;81;76;35;32;17;-;1;1;2;3;-;1;1;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;5;4;10;12;11;7;5;7;12;540
"311787 CONFINS";5;14;12;79;104;109;116;166;150;53;10;3;8;4;5;6;2;4;9;9;3;9;4;7;2;-;-;6;2;-;-;1;-;-;-;-;1;1;-;-;-;-;-;1;1;-;1;1;1;3;4;2;918
"311790 CONGONHAL";-;4;1;3;3;4;4;7;8;8;4;-;-;-;-;1;-;2;3;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;57
"311800 CONGONHAS";30;26;37;48;100;119;194;292;327;385;416;189;218;277;148;141;203;230;203;159;112;87;46;46;26;29;13;12;9;2;6;7;4;5;2;5;3;22;3;8;15;17;7;8;11;12;5;8;4;4;17;6;4303
"311810 CONGONHAS DO NORTE";3;17;23;58;55;1;7;47;35;18;17;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;283
"311820 CONQUISTA";-;1;5;9;5;14;19;28;21;15;14;11;1;1;13;50;26;33;34;26;21;11;6;4;3;2;2;1;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;1;-;-;1;-;-;384
"311830 CONSELHEIRO LAFAIETE";231;334;678;1191;1626;2151;1766;1607;1226;1075;573;213;186;253;304;332;324;324;289;205;156;105;85;41;26;22;16;16;8;14;3;7;7;2;5;3;3;4;11;8;5;5;3;4;4;7;8;22;30;39;46;43;15646
"311840 CONSELHEIRO PENA";4;9;8;17;29;34;67;132;175;198;55;39;44;20;11;10;14;11;9;5;7;5;4;1;4;5;2;2;2;1;1;-;2;4;1;-;-;-;-;1;-;-;-;-;4;1;2;-;-;2;2;2;946
"311850 CONSOLACAO";-;-;-;-;-;-;-;3;3;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"311860 CONTAGEM";545;778;1202;2068;3174;3564;3414;4371;4128;3583;2464;884;496;454;628;596;559;618;552;379;251;172;130;131;92;53;36;36;27;19;34;29;21;38;30;31;33;33;20;21;48;44;39;37;38;49;54;88;106;144;194;119;36654
"311870 COQUEIRAL";-;1;-;2;1;2;4;13;13;16;43;45;27;43;41;54;33;32;30;14;9;3;5;5;6;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;444
"311880 CORACAO DE JESUS";6;8;11;13;58;68;128;219;178;158;31;2;2;1;4;2;-;-;-;2;2;-;2;1;-;-;1;2;-;-;-;-;2;-;1;2;-;1;-;-;-;-;-;-;2;1;12;1;1;1;1;-;924
"311890 CORDISBURGO";32;65;59;68;81;84;82;82;70;34;33;7;3;5;10;11;2;-;5;3;3;2;-;3;-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;1;-;3;-;-;4;1;9;22;20;17;24;11;861
"311900 CORDISLANDIA";-;-;-;1;-;-;2;-;3;15;18;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54
"311910 CORINTO";4;38;69;162;171;219;263;259;243;211;190;230;224;123;86;56;45;60;48;12;11;3;5;1;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;-;-;1;-;2;-;-;2;2747
"311920 COROACI";1;-;3;5;13;10;10;18;14;15;25;7;1;3;-;2;1;1;4;2;-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;140
"311930 COROMANDEL";248;220;191;154;165;109;151;78;137;161;112;163;219;202;267;228;155;205;220;153;37;38;50;34;26;26;12;9;7;5;5;2;1;1;-;2;1;2;5;-;4;6;11;7;18;3;44;58;48;103;184;19;4306
"311940 CORONEL FABRICIANO";172;408;485;505;203;99;89;102;126;92;84;89;91;90;101;95;62;78;56;45;46;32;25;23;27;10;10;5;6;7;6;8;11;9;5;6;7;19;15;14;11;28;32;48;89;91;123;130;163;86;68;35;4267
"311950 CORONEL MURTA";4;3;3;4;8;20;26;53;61;97;84;15;3;-;2;-;-;2;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;391
"311960 CORONEL PACHECO";2;1;6;7;9;6;36;33;25;26;10;7;-;-;-;-;-;1;1;3;1;1;2;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;183
"311970 CORONEL XAVIER CHAVES";2;2;6;20;18;36;61;28;53;77;56;58;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;420
"311980 CORREGO DANTA";-;1;1;4;9;9;7;19;7;8;3;-;-;-;-;1;-;5;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;78
"311990 CORREGO DO BOM JESUS";-;-;-;1;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;7
