2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315970 SANTA ROSA DA SERRA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"315980 SANTA VITORIA";-;20;52;147;247;200;109;36;5;1;2;1;6;826
"315990 SANTO ANTONIO DO AMPARO";-;-;1;9;3;-;-;-;-;-;-;1;-;14
"316000 SANTO ANTONIO DO AVENTUREIRO";-;1;7;9;3;1;-;-;-;-;-;-;-;21
"316010 SANTO ANTONIO DO GRAMA";-;2;3;13;9;-;-;-;-;-;-;-;-;27
"316030 SANTO ANTONIO DO JACINTO";-;-;2;3;25;14;1;1;-;-;-;2;-;48
"316040 SANTO ANTONIO DO MONTE";-;2;9;20;30;38;6;2;1;1;-;-;-;109
"316045 SANTO ANTONIO DO RETIRO";-;12;4;16;25;18;-;-;-;-;-;-;1;76
"316060 SANTO HIPOLITO";-;-;-;13;4;13;5;2;-;-;-;-;-;37
"316070 SANTOS DUMONT";-;-;1;7;13;7;1;1;-;-;-;-;-;30
"316090 SAO BRAS DO SUACUI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";-;7;4;2;-;1;1;-;-;-;-;-;1;16
"316100 SAO DOMINGOS DO PRATA";-;21;98;205;117;9;4;-;2;-;2;2;4;464
"316105 SAO FELIX DE MINAS";-;2;8;3;2;-;-;-;-;-;-;-;-;15
"316110 SAO FRANCISCO";-;432;468;248;111;29;14;11;4;7;4;23;202;1553
"316120 SAO FRANCISCO DE PAULA";-;-;-;2;3;2;-;-;-;-;-;-;1;8
"316130 SAO FRANCISCO DE SALES";-;4;25;84;60;21;21;7;8;4;1;-;1;236
"316140 SAO FRANCISCO DO GLORIA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316150 SAO GERALDO";-;1;35;49;43;9;3;1;-;-;-;-;-;141
"316160 SAO GERALDO DA PIEDADE";-;113;33;12;8;4;-;1;-;-;2;1;8;182
"316165 SAO GERALDO DO BAIXIO";-;-;3;16;15;11;-;-;-;-;-;-;2;47
"316170 SAO GONCALO DO ABAETE";-;8;12;88;168;79;5;2;-;-;-;-;-;362
"316180 SAO GONCALO DO PARA";-;85;265;175;85;16;17;-;-;4;6;6;52;711
"316190 SAO GONCALO DO RIO ABAIXO";-;2;3;20;23;22;1;-;-;-;-;-;-;71
"316200 SAO GONCALO DO SAPUCAI";-;1;10;198;246;32;12;1;1;2;1;-;-;504
"316210 SAO GOTARDO";-;4;11;5;27;17;5;-;-;-;-;-;2;71
"316220 SAO JOAO BATISTA DO GLORIA";-;-;-;5;9;5;-;-;1;-;-;-;1;21
"316225 SAO JOAO DA LAGOA";-;5;19;36;40;11;5;-;1;-;-;1;3;121
"316240 SAO JOAO DA PONTE";-;95;169;52;42;7;3;-;1;-;-;-;-;369
"316245 SAO JOAO DAS MISSOES";-;1;2;5;3;-;-;-;-;-;-;-;-;11
"316250 SAO JOAO DEL REI";-;2;9;73;87;40;13;2;-;4;4;1;4;239
"316255 SAO JOAO DO MANHUACU";-;-;-;3;-;2;-;-;-;-;-;-;-;5
"316257 SAO JOAO DO MANTENINHA";-;11;64;32;1;4;-;-;-;-;-;-;-;112
"316260 SAO JOAO DO ORIENTE";-;54;133;33;14;8;-;-;-;-;-;-;1;243
"316265 SAO JOAO DO PACUI";-;-;-;3;2;-;1;-;-;1;-;-;-;7
"316270 SAO JOAO DO PARAISO";-;1;6;7;2;2;2;-;-;-;-;-;-;20
"316280 SAO JOAO EVANGELISTA";-;-;7;77;27;2;-;1;-;-;-;-;-;114
"316290 SAO JOAO NEPOMUCENO";-;2;11;40;173;64;13;7;2;1;-;3;1;317
"316292 SAO JOAQUIM DE BICAS";-;5;73;137;94;15;2;1;-;-;-;1;-;328
"316294 SAO JOSE DA BARRA";-;-;1;4;-;4;2;-;-;-;-;-;-;11
"316295 SAO JOSE DA LAPA";-;1;2;9;-;-;-;-;-;-;-;-;-;12
"316300 SAO JOSE DA SAFIRA";-;101;31;20;8;-;1;1;-;-;-;2;20;184
"316330 SAO JOSE DO DIVINO";-;3;2;4;3;-;-;-;1;-;-;-;-;13
"316340 SAO JOSE DO GOIABAL";-;28;175;103;18;2;-;-;-;1;-;-;-;327
"316350 SAO JOSE DO JACURI";-;-;-;2;-;-;-;-;-;-;-;1;1;4
"316360 SAO JOSE DO MANTIMENTO";-;1;3;1;-;1;-;1;1;-;-;-;1;9
"316370 SAO LOURENCO";-;2;3;5;11;2;1;-;-;-;-;-;-;24
"316380 SAO MIGUEL DO ANTA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316390 SAO PEDRO DA UNIAO";-;1;1;-;-;2;-;-;-;-;-;-;-;4
"316400 SAO PEDRO DOS FERROS";-;2;30;58;18;2;16;-;-;-;-;-;-;126
"316410 SAO PEDRO DO SUACUI";-;-;-;2;12;20;7;13;1;6;2;1;-;64
"316420 SAO ROMAO";-;14;116;48;3;1;-;-;-;-;2;2;13;199
"316430 SAO ROQUE DE MINAS";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;1;3;-;-;-;-;1;-;-;-;5
"316447 SAO SEBASTIAO DO ANTA";-;2;16;43;6;4;2;-;-;-;-;-;1;74
"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;-;4;-;1;-;-;-;-;-;-;5
"316460 SAO SEBASTIAO DO OESTE";-;-;7;39;74;20;2;2;-;1;-;-;-;145
"316470 SAO SEBASTIAO DO PARAISO";-;4;-;11;22;18;6;1;-;-;1;2;1;66
"316490 SAO SEBASTIAO DO RIO VERDE";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316500 SAO TIAGO";-;-;2;3;-;1;2;-;-;-;-;-;2;10
"316510 SAO TOMAS DE AQUINO";-;-;-;1;3;4;1;-;1;-;-;-;-;10
"316520 SAO THOME DAS LETRAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316530 SAO VICENTE DE MINAS";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"316550 SARDOA";-;10;5;12;1;3;1;-;-;-;-;-;-;32
"316553 SARZEDO";-;5;58;457;421;207;22;1;-;3;14;5;1;1194
"316555 SETUBINHA";-;1;-;4;1;-;-;-;-;-;-;-;-;6
"316556 SEM-PEIXE";-;-;2;5;3;1;1;-;7;7;1;-;-;27
"316560 SENADOR CORTES";-;3;-;1;4;2;-;-;-;-;-;-;-;10
"316570 SENADOR FIRMINO";-;-;1;1;1;-;-;-;-;-;-;-;-;3
"316590 SENADOR MODESTINO GONCALVES";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"316600 SENHORA DE OLIVEIRA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316610 SENHORA DO PORTO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316620 SENHORA DOS REMEDIOS";-;-;1;1;2;-;-;-;-;-;-;-;-;4
"316640 SERITINGA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316670 SERRA DOS AIMORES";-;8;32;49;40;14;4;9;9;6;-;-;1;172
"316680 SERRA DO SALITRE";-;3;4;5;7;4;-;-;-;-;-;-;-;23
"316695 SERRANOPOLIS DE MINAS";-;-;-;6;1;-;-;-;-;-;-;-;-;7
"316710 SERRO";-;-;4;6;3;-;-;-;1;-;-;-;1;15
"316720 SETE LAGOAS";1;539;3141;12003;5157;897;214;32;14;6;10;14;44;22072
"316730 SILVEIRANIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"316750 SIMAO PEREIRA";-;3;1;4;-;-;-;-;-;-;-;-;-;8
"316760 SIMONESIA";-;26;45;83;81;-;-;-;-;-;-;-;2;237
"316770 SOBRALIA";-;22;42;42;4;2;-;-;2;1;2;9;-;126
"316780 SOLEDADE DE MINAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316790 TABULEIRO";-;-;3;41;30;10;-;-;-;-;-;-;-;84
"316800 TAIOBEIRAS";-;33;38;42;62;12;2;-;-;-;-;-;4;193
"316805 TAPARUBA";-;3;-;-;1;1;1;-;-;-;-;-;-;6
"316810 TAPIRA";-;-;-;2;2;1;2;-;-;-;-;-;-;7
"316830 TAQUARACU DE MINAS";-;-;-;-;18;1;1;-;-;-;-;-;-;20
"316840 TARUMIRIM";-;46;60;93;46;13;17;18;5;6;2;-;3;309
"316850 TEIXEIRAS";-;1;1;7;4;1;-;-;-;-;-;-;-;14
"316860 TEOFILO OTONI";-;469;1534;3820;1372;252;82;36;11;12;41;50;72;7751
"316870 TIMOTEO";-;3189;1364;967;488;133;150;76;28;41;35;57;871;7399
"316890 TIROS";-;-;-;-;1;10;7;-;-;-;-;-;-;18
"316900 TOCANTINS";-;3;26;168;300;53;18;9;6;3;-;-;-;586
"316905 TOCOS DO MOJI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316920 TOMBOS";-;12;104;115;49;29;9;-;-;-;-;-;3;321
"316930 TRES CORACOES";-;1;4;15;21;7;6;-;-;-;1;1;3;59
"316935 TRES MARIAS";-;2;84;493;677;274;55;7;4;3;6;9;20;1634
"316940 TRES PONTAS";-;3;2;16;11;-;4;1;-;-;-;-;-;37
"316950 TUMIRITINGA";-;49;111;79;7;-;-;-;-;-;-;-;-;246
"316960 TUPACIGUARA";-;158;115;345;120;20;7;5;2;3;1;7;37;820
"316970 TURMALINA";-;13;125;568;225;58;41;19;-;-;1;1;1;1052
"316990 UBA";-;98;396;1595;1280;360;146;32;10;2;1;1;6;3927
"317000 UBAI";-;-;6;3;-;-;1;-;-;-;7;-;-;17
"317005 UBAPORANGA";-;145;96;101;53;19;-;1;-;-;-;-;1;416
"317010 UBERABA";-;1833;4761;4913;2283;916;377;137;83;69;159;220;613;16364
"317020 UBERLANDIA";-;480;906;1740;1800;870;242;79;91;61;84;116;139;6608
"317030 UMBURATIBA";-;2;7;4;3;-;-;-;-;-;-;-;1;17
"317040 UNAI";-;10;15;37;50;47;13;19;13;23;8;17;9;261
"317043 UNIAO DE MINAS";-;1;9;37;24;14;10;15;5;3;1;2;-;121
"317047 URUANA DE MINAS";-;-;-;2;-;-;2;-;2;5;1;-;-;12
"317050 URUCANIA";-;14;41;58;54;35;2;3;-;-;-;-;2;209
"317052 URUCUIA";-;1;-;5;-;-;-;-;-;-;-;-;-;6
"317057 VARGEM ALEGRE";-;-;18;60;1;1;-;-;-;-;-;-;-;80
"317060 VARGEM BONITA";-;-;1;5;3;-;-;-;-;-;-;-;-;9
"317070 VARGINHA";-;12;10;46;66;25;9;1;1;1;1;-;3;175
"317075 VARJAO DE MINAS";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"317080 VARZEA DA PALMA";-;12;156;319;498;250;87;5;3;-;-;-;1;1331
"317090 VARZELANDIA";-;5;151;168;75;18;-;3;-;2;1;-;-;423
"317100 VAZANTE";-;-;11;149;116;53;6;3;-;1;-;1;-;340
"317103 VERDELANDIA";-;-;8;20;13;20;3;-;-;-;-;-;-;64
"317107 VEREDINHA";-;-;5;15;-;-;-;-;-;-;-;-;-;20
"317110 VERISSIMO";-;32;5;9;4;-;-;1;-;1;4;26;21;103
"317115 VERMELHO NOVO";-;8;10;18;4;-;-;-;-;-;-;-;1;41
"317120 VESPASIANO";2;154;456;2224;2830;416;105;16;9;14;12;32;39;6309
"317130 VICOSA";-;45;43;174;307;129;20;8;2;-;-;-;4;732
"317140 VIEIRAS";-;-;-;2;-;-;-;-;-;-;-;-;1;3
"317150 MATHIAS LOBATO";-;52;64;25;1;-;1;1;-;-;-;2;-;146
"317160 VIRGEM DA LAPA";-;242;319;27;3;1;-;-;-;2;-;5;13;612
"317170 VIRGINIA";-;1;-;-;2;-;-;1;-;-;1;-;-;5
"317180 VIRGINOPOLIS";-;5;4;11;8;1;2;-;-;-;-;-;1;32
"317190 VIRGOLANDIA";-;9;12;18;23;3;-;-;-;2;1;-;-;68
"317200 VISCONDE DO RIO BRANCO";-;85;630;1151;643;306;104;9;2;5;4;11;18;2968
"317210 VOLTA GRANDE";-;8;24;52;13;1;-;-;-;-;-;-;-;98
"320010 AFONSO CLAUDIO";-;3;11;15;27;18;8;2;1;1;1;2;1;90
"320013 AGUIA BRANCA";-;-;2;4;1;-;-;-;1;-;-;-;-;8
"320016 AGUA DOCE DO NORTE";-;2;1;3;2;3;-;1;-;-;-;-;-;12
"320020 ALEGRE";-;11;102;214;69;43;16;3;4;3;3;4;30;502
"320030 ALFREDO CHAVES";-;5;12;67;162;58;7;10;4;1;-;3;1;330
"320035 ALTO RIO NOVO";-;2;1;-;5;2;-;-;-;-;-;-;-;10
"320040 ANCHIETA";-;22;29;86;98;82;42;36;14;18;32;22;32;513
"320050 APIACA";-;1;13;47;33;27;5;1;-;-;2;-;-;129
"320060 ARACRUZ";-;13;38;109;745;319;77;19;3;4;1;7;58;1393
"320070 ATILIO VIVACQUA";-;-;13;73;121;44;6;1;-;1;-;-;-;259
"320080 BAIXO GUANDU";-;47;91;70;27;35;8;8;15;4;1;2;5;313
"320090 BARRA DE SAO FRANCISCO";-;12;67;199;82;49;22;4;1;4;1;-;-;441
"320100 BOA ESPERANCA";-;5;4;6;-;1;-;-;3;-;-;-;-;19
"320110 BOM JESUS DO NORTE";-;6;17;54;41;11;6;5;-;2;1;4;2;149
"320115 BREJETUBA";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"320120 CACHOEIRO DE ITAPEMIRIM";-;90;985;2841;2763;909;345;93;50;35;64;53;61;8289
"320130 CARIACICA";-;1592;1420;1846;1538;1485;910;612;394;342;338;339;788;11604
"320140 CASTELO";-;49;75;27;21;12;1;2;4;1;-;2;10;204
"320150 COLATINA";-;47;69;108;204;262;65;34;15;12;5;7;10;838
"320160 CONCEICAO DA BARRA";-;25;25;21;54;44;92;57;29;17;14;22;24;424
"320170 CONCEICAO DO CASTELO";-;-;1;-;1;-;2;-;-;-;-;-;1;5
"320180 DIVINO DE SAO LOURENCO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"320190 DOMINGOS MARTINS";-;9;3;13;11;7;3;2;2;1;2;2;2;57
"320200 DORES DO RIO PRETO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"320210 ECOPORANGA";-;2;5;17;65;61;47;12;1;2;-;-;2;214
"320220 FUNDAO";-;6;7;9;11;17;6;5;2;1;-;1;2;67
"320225 GOVERNADOR LINDENBERG";-;1;2;4;-;-;2;-;-;-;-;-;-;9
"320230 GUACUI";-;12;37;85;95;57;15;6;6;1;1;-;3;318
"320240 GUARAPARI";-;45;142;753;331;193;128;94;16;13;11;19;17;1762
"320245 IBATIBA";-;-;7;13;14;12;4;1;-;-;1;1;2;55
"320250 IBIRACU";-;1;-;1;5;3;11;3;-;-;-;-;-;24
"320255 IBITIRAMA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"320260 ICONHA";-;2;1;15;29;22;5;2;-;-;-;-;-;76
"320265 IRUPI";-;-;-;2;2;-;-;-;-;-;-;-;-;4
"320270 ITAGUACU";-;1;38;37;45;46;-;-;1;2;-;-;-;170
"320280 ITAPEMIRIM";-;9;28;93;108;26;13;4;-;9;3;7;6;306
"320290 ITARANA";-;3;3;4;-;-;1;4;2;-;-;2;-;19
"320300 IUNA";-;7;7;-;4;2;-;-;-;2;-;1;-;23
"320305 JAGUARE";-;6;1;2;5;4;-;3;3;2;3;-;4;33
"320310 JERONIMO MONTEIRO";-;-;3;1;2;2;2;5;1;-;2;-;-;18
"320313 JOAO NEIVA";-;6;14;11;36;27;6;4;1;-;2;-;-;107
"320316 LARANJA DA TERRA";-;28;24;66;27;8;1;-;-;-;1;-;4;159
"320320 LINHARES";-;55;110;79;118;102;78;46;34;15;12;13;13;675
"320330 MANTENOPOLIS";-;5;8;116;301;4;-;-;-;-;-;-;1;435
"320332 MARATAIZES";-;6;2;50;168;102;30;16;2;5;4;-;1;386
"320334 MARECHAL FLORIANO";-;7;7;4;18;10;3;1;-;1;1;1;4;57
"320335 MARILANDIA";-;2;6;4;2;1;2;1;-;2;-;2;-;22
"320340 MIMOSO DO SUL";-;1;19;34;59;65;11;6;1;2;-;1;-;199
"320350 MONTANHA";-;6;12;20;59;56;66;44;18;6;10;11;15;323
"320360 MUCURICI";-;9;11;40;25;20;7;8;2;2;5;6;8;143
"320370 MUNIZ FREIRE";-;-;4;1;1;-;-;-;-;-;-;-;-;6
"320380 MUQUI";-;8;19;66;96;95;43;10;4;6;7;13;4;371
"320390 NOVA VENECIA";-;20;48;137;84;85;130;94;23;17;1;3;4;646
"320400 PANCAS";-;10;2;-;2;3;3;1;2;2;-;-;-;25
"320405 PEDRO CANARIO";-;9;57;133;22;11;8;3;5;3;5;28;95;379
"320410 PINHEIROS";-;11;20;41;17;7;12;7;7;5;4;3;6;140
"320420 PIUMA";-;7;58;212;178;32;17;8;17;3;6;1;4;543
"320425 PONTO BELO";-;5;4;8;11;24;7;6;5;4;3;1;4;82
"320430 PRESIDENTE KENNEDY";-;1;1;2;7;7;5;-;-;-;-;-;-;23
"320435 RIO BANANAL";-;3;2;-;3;1;-;-;-;-;2;-;-;11
"320440 RIO NOVO DO SUL";-;-;2;10;5;7;-;2;-;-;-;-;-;26
"320450 SANTA LEOPOLDINA";-;-;-;1;2;1;7;1;-;-;-;1;-;13
"320455 SANTA MARIA DE JETIBA";-;2;2;4;-;-;-;2;-;1;1;-;1;13
"320460 SANTA TERESA";-;5;4;8;8;4;2;2;1;-;-;1;1;36
"320465 SAO DOMINGOS DO NORTE";-;1;-;5;1;-;1;-;1;-;-;-;1;10
"320470 SAO GABRIEL DA PALHA";-;15;44;67;158;119;52;36;11;6;2;5;1;516
"320480 SAO JOSE DO CALCADO";-;1;5;17;30;26;6;2;-;-;-;-;-;87
"320490 SAO MATEUS";-;34;135;258;119;83;77;50;26;20;21;17;31;871
"320495 SAO ROQUE DO CANAA";-;1;4;-;1;-;2;-;-;-;-;1;1;10
"320500 SERRA";-;891;1362;1941;1363;1100;650;405;174;157;148;156;230;8577
"320501 SOORETAMA";-;10;25;54;110;49;26;11;4;6;-;1;1;297
"320503 VARGEM ALTA";-;3;-;7;2;2;-;1;-;1;-;-;-;16
"320506 VENDA NOVA DO IMIGRANTE";-;3;2;3;1;1;1;1;2;-;-;2;3;19
"320510 VIANA";-;925;963;942;408;605;280;278;222;120;110;117;295;5265
"320515 VILA PAVAO";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"320517 VILA VALERIO";-;-;2;2;11;6;1;1;-;1;-;-;-;24
"320520 VILA VELHA";-;655;1024;1638;1053;650;504;294;213;179;260;228;319;7017
"320530 VITORIA";-;3303;4323;5475;4253;2948;1169;605;476;467;456;627;1585;25687
"330010 ANGRA DOS REIS";-;356;1382;3394;2378;965;367;117;45;35;35;50;72;9196
"330015 APERIBE";-;194;18;17;6;4;3;1;3;2;1;22;92;363
"330020 ARARUAMA";-;35;234;758;618;243;35;9;9;3;4;3;4;1955
"330022 AREAL";-;1;25;44;3;1;-;-;-;-;-;-;-;74
"330023 ARMACAO DOS BUZIOS";-;59;204;508;599;111;19;7;8;4;1;1;4;1525
"330025 ARRAIAL DO CABO";-;8;27;122;286;64;24;9;1;-;1;-;2;544
"330030 BARRA DO PIRAI";-;36;135;474;208;97;38;12;6;4;3;8;4;1025
"330040 BARRA MANSA";-;68;268;483;235;157;34;4;4;6;3;3;3;1268
"330045 BELFORD ROXO";-;40;103;395;562;416;104;47;23;29;45;27;15;1806
"330050 BOM JARDIM";-;2;7;22;5;-;-;-;-;-;-;1;-;37
"330060 BOM JESUS DO ITABAPOANA";-;35;190;381;420;339;77;8;13;5;8;10;18;1504
"330070 CABO FRIO";-;507;1282;2937;2560;1770;877;346;370;187;29;85;142;11092
"330080 CACHOEIRAS DE MACACU";-;221;1008;1149;245;87;24;1;2;6;5;13;31;2792
"330090 CAMBUCI";-;185;86;11;2;8;-;-;-;3;1;4;29;329
"330093 CARAPEBUS";-;7;25;192;261;58;2;1;-;-;1;-;1;548
"330095 COMENDADOR LEVY GASPARIAN";-;47;178;49;9;-;-;-;-;-;-;1;-;284
"330100 CAMPOS DOS GOYTACAZES";-;1419;3501;6730;2382;1158;513;243;94;85;41;87;262;16515
"330110 CANTAGALO";-;15;125;372;238;25;6;-;-;-;-;6;1;788
"330115 CARDOSO MOREIRA";-;38;58;46;27;18;9;2;1;-;-;2;8;209
"330120 CARMO";-;6;19;13;10;-;3;1;-;-;-;-;-;52
"330130 CASIMIRO DE ABREU";-;79;113;294;245;99;21;8;-;3;2;5;18;887
"330140 CONCEICAO DE MACABU";-;4;12;4;2;-;-;-;-;-;3;-;1;26
"330150 CORDEIRO";-;20;145;210;370;3;25;-;3;3;1;2;3;785
"330160 DUAS BARRAS";-;-;1;4;1;-;-;-;-;-;-;-;-;6
"330170 DUQUE DE CAXIAS";-;565;1616;1912;1984;1740;892;322;138;69;75;74;118;9505
"330180 ENGENHEIRO PAULO DE FRONTIN";-;2;4;13;2;-;-;-;-;-;-;-;-;21
"330185 GUAPIMIRIM";-;5;50;226;47;2;1;-;-;-;-;-;-;331
"330187 IGUABA GRANDE";-;176;207;687;153;23;9;6;1;-;-;2;4;1268
"330190 ITABORAI";-;741;1163;2179;2681;1626;696;369;207;184;127;182;206;10361
"330200 ITAGUAI";-;20;70;173;119;47;24;19;6;6;1;4;6;495
"330205 ITALVA";-;126;19;29;15;4;1;3;1;2;9;23;143;375
"330210 ITAOCARA";-;204;26;4;7;3;2;1;4;1;-;5;27;284
"330220 ITAPERUNA";-;1920;1512;1649;1079;498;268;137;64;72;84;78;96;7457
"330225 ITATIAIA";-;9;9;50;65;30;12;6;1;1;2;-;8;193
"330227 JAPERI";-;16;10;24;19;15;5;3;1;-;3;1;3;100
"330230 LAJE DO MURIAE";-;16;20;35;16;4;-;-;-;-;-;-;-;91
"330240 MACAE";-;242;993;1863;966;293;204;54;32;14;28;19;41;4749
"330245 MACUCO";-;1;127;406;15;-;1;-;-;1;-;-;1;552
"330250 MAGE";-;75;131;151;102;31;13;3;1;1;1;4;7;520
"330260 MANGARATIBA";-;16;34;177;189;78;14;9;2;-;-;-;6;525
"330270 MARICA";-;159;438;396;604;479;157;81;42;30;15;3;47;2451
"330280 MENDES";-;4;39;455;498;104;5;3;-;2;-;1;2;1113
"330285 MESQUITA";-;31;60;158;320;92;33;6;1;5;6;1;7;720
"330290 MIGUEL PEREIRA";-;1;4;14;5;3;3;1;-;-;-;-;1;32
"330300 MIRACEMA";-;303;275;166;4;-;1;-;1;-;1;5;46;802
"330310 NATIVIDADE";-;32;77;19;8;2;1;-;-;-;1;1;1;142
"330320 NILOPOLIS";-;33;68;149;207;285;26;6;4;1;1;-;5;785
"330330 NITEROI";-;1060;2643;6305;6110;2540;775;288;119;87;53;75;197;20252
"330340 NOVA FRIBURGO";-;40;151;396;410;96;3;3;3;-;-;3;11;1116
"330350 NOVA IGUACU";-;197;431;677;588;623;189;46;32;27;18;44;32;2904
"330360 PARACAMBI";-;122;95;74;26;1;1;-;-;-;1;1;3;324
"330370 PARAIBA DO SUL";-;10;159;202;31;2;1;-;-;-;-;-;-;405
"330380 PARATY";-;4;11;55;30;17;4;4;-;-;1;1;-;127
"330385 PATY DO ALFERES";-;2;13;52;31;5;1;1;1;-;-;-;-;106
"330390 PETROPOLIS";-;30;105;142;98;32;4;6;3;-;1;3;13;437
"330395 PINHEIRAL";-;13;58;145;147;58;9;2;3;-;-;1;2;438
"330400 PIRAI";-;8;40;87;73;28;26;12;15;9;8;4;10;320
"330410 PORCIUNCULA";-;25;224;116;19;6;2;-;-;-;1;2;1;396
"330411 PORTO REAL";-;3;3;21;36;2;2;3;-;-;-;-;1;71
"330412 QUATIS";-;-;2;5;5;1;3;3;-;-;1;-;-;20
"330414 QUEIMADOS";-;11;31;77;38;6;-;-;1;6;1;-;3;174
"330415 QUISSAMA";-;3;11;51;33;34;6;-;-;1;2;-;-;141
"330420 RESENDE";-;15;88;251;271;119;36;15;4;6;2;3;-;810
"330430 RIO BONITO";-;1003;737;601;327;268;124;68;66;35;32;41;128;3430
"330440 RIO CLARO";-;2;1;7;4;-;-;-;-;-;-;-;1;15
"330450 RIO DAS FLORES";-;4;13;65;75;15;5;5;1;-;1;1;2;187
"330452 RIO DAS OSTRAS";-;822;1314;730;1110;555;168;25;19;13;7;15;162;4940
"330455 RIO DE JANEIRO";-;10011;21171;49148;62532;38630;14041;3930;2071;1049;1038;1110;2063;206794
"330460 SANTA MARIA MADALENA";-;-;2;2;1;-;-;-;-;-;-;-;-;5
"330470 SANTO ANTONIO DE PADUA";-;411;109;79;32;18;16;4;7;6;116;326;382;1506
"330475 SAO FRANCISCO DE ITABAPOANA";-;21;94;349;583;349;209;79;32;28;10;45;30;1829
"330480 SAO FIDELIS";-;224;212;230;84;20;12;6;7;3;4;3;15;820
"330490 SAO GONCALO";-;1590;2176;7262;6652;4126;2354;345;103;66;75;92;394;25235
"330500 SAO JOAO DA BARRA";-;5;32;91;41;17;9;-;-;-;-;-;2;197
"330510 SAO JOAO DE MERITI";-;45;93;354;472;339;150;97;88;36;36;24;87;1821
"330513 SAO JOSE DE UBA";-;32;24;13;11;5;1;1;-;-;3;2;2;94
"330515 SAO JOSE DO VALE DO RIO PRETO";-;7;13;128;204;26;6;-;1;-;-;-;-;385
"330520 SAO PEDRO DA ALDEIA";-;90;352;375;451;90;14;4;3;1;4;2;2;1388
"330530 SAO SEBASTIAO DO ALTO";-;4;75;67;-;2;-;-;-;-;-;-;-;148
"330540 SAPUCAIA";-;155;165;135;18;17;1;-;-;2;1;5;23;522
"330550 SAQUAREMA";-;47;159;577;907;374;98;36;19;4;9;5;20;2255
"330555 SEROPEDICA";-;16;70;56;39;3;3;2;-;1;5;5;10;210
"330560 SILVA JARDIM";-;14;114;374;221;75;13;4;4;2;-;-;-;821
"330575 TANGUA";-;83;185;492;325;90;51;33;22;15;8;7;5;1316
"330580 TERESOPOLIS";-;-;10;72;76;13;6;1;1;-;-;1;1;181
"330590 TRAJANO DE MORAES";-;-;4;10;3;1;-;-;1;-;-;-;-;19
"330600 TRES RIOS";-;318;478;241;55;4;4;-;1;-;1;1;4;1107
"330610 VALENCA";-;414;585;1223;1044;353;164;35;20;10;11;38;128;4025
"330615 VARRE-SAI";-;5;16;3;2;4;-;-;-;-;-;-;-;30
"330620 VASSOURAS";-;16;53;504;493;44;6;-;4;1;1;-;3;1125
"330630 VOLTA REDONDA";-;653;1860;6622;4770;840;152;52;45;16;42;41;40;15133
"350010 ADAMANTINA";-;12;70;196;72;43;16;2;7;3;1;-;2;424
"350020 ADOLFO";-;-;1;23;10;1;3;-;-;-;-;-;-;38
"350030 AGUAI";-;5;64;226;125;25;8;1;1;-;-;-;-;455
"350040 AGUAS DA PRATA";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"350050 AGUAS DE LINDOIA";-;-;5;-;2;-;-;-;-;-;-;-;-;7
"350055 AGUAS DE SANTA BARBARA";-;-;-;3;2;1;-;-;-;-;-;-;-;6
"350060 AGUAS DE SAO PEDRO";-;-;-;7;7;-;1;-;-;1;-;-;-;16
"350070 AGUDOS";-;5;7;134;261;114;27;1;2;1;3;2;1;558
"350075 ALAMBARI";-;3;-;2;-;-;-;-;-;-;-;-;-;5
"350080 ALFREDO MARCONDES";-;-;1;4;1;2;-;-;-;1;-;-;-;9
"350090 ALTAIR";-;36;37;38;48;7;2;-;-;-;-;1;1;170
"350100 ALTINOPOLIS";-;-;1;3;8;4;-;-;-;-;-;-;1;17
"350110 ALTO ALEGRE";-;1;1;17;3;8;4;-;-;-;-;-;-;34
