2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de notificação";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315390 RAPOSOS";-;-;3;34;55;8;-;-;-;-;-;-;-;100
"315400 RAUL SOARES";-;55;219;387;163;30;2;1;-;-;-;-;1;858
"315410 RECREIO";-;5;9;7;2;-;-;-;-;-;-;-;-;23
"315415 REDUTO";-;-;2;9;8;1;-;-;-;-;-;-;-;20
"315430 RESPLENDOR";-;65;93;151;94;19;3;1;1;-;1;1;2;431
"315450 RIACHO DOS MACHADOS";-;1;2;19;42;6;1;-;-;-;-;1;-;72
"315460 RIBEIRAO DAS NEVES";-;77;1021;4594;4110;662;121;10;2;1;-;4;8;10610
"315470 RIBEIRAO VERMELHO";-;-;-;2;2;-;-;-;-;-;-;-;-;4
"315480 RIO ACIMA";-;-;-;7;4;-;-;-;-;-;1;-;-;12
"315490 RIO CASCA";-;11;53;152;124;20;-;-;1;-;-;-;-;361
"315500 RIO DOCE";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"315510 RIO DO PRADO";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"315530 RIO MANSO";-;-;1;11;14;2;7;-;-;-;-;-;-;35
"315540 RIO NOVO";-;-;4;22;49;14;2;-;-;-;-;-;-;91
"315550 RIO PARANAIBA";-;-;-;5;13;20;11;9;4;5;-;-;-;67
"315560 RIO PARDO DE MINAS";-;6;2;1;2;1;1;-;-;-;-;-;-;13
"315570 RIO PIRACICABA";-;-;1;3;23;1;1;-;1;-;-;-;-;30
"315580 RIO POMBA";-;1;4;22;29;15;1;-;-;-;-;-;-;72
"315590 RIO PRETO";-;-;5;14;4;-;-;-;-;-;-;-;-;23
"315600 RIO VERMELHO";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"315610 RITAPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"315620 ROCHEDO DE MINAS";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"315630 RODEIRO";-;2;-;2;-;-;-;-;-;-;-;-;-;4
"315640 ROMARIA";-;-;1;4;3;1;-;-;-;-;-;-;-;9
"315645 ROSARIO DA LIMEIRA";-;-;-;5;1;-;1;-;-;-;-;-;-;7
"315650 RUBELITA";-;10;7;74;73;8;-;-;-;-;-;-;-;172
"315660 RUBIM";-;-;1;2;10;8;5;-;-;-;1;-;-;27
"315670 SABARA";-;15;151;1018;1645;123;24;2;3;1;4;5;27;3018
"315680 SABINOPOLIS";-;-;5;2;-;1;1;-;-;-;-;-;-;9
"315690 SACRAMENTO";-;19;85;212;241;148;54;13;4;4;4;3;2;789
"315700 SALINAS";-;119;321;36;72;12;2;2;4;1;-;2;6;577
"315710 SALTO DA DIVISA";-;-;1;7;3;-;-;-;-;-;-;-;-;11
"315720 SANTA BARBARA";-;9;11;10;23;8;6;1;-;-;-;-;-;68
"315725 SANTA BARBARA DO LESTE";-;1;1;7;13;6;-;-;-;-;-;-;-;28
"315730 SANTA BARBARA DO TUGURIO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"315733 SANTA CRUZ DE MINAS";-;-;-;5;8;1;-;-;-;-;-;-;-;14
"315737 SANTA CRUZ DE SALINAS";-;-;-;6;2;-;-;-;-;1;-;-;-;9
"315740 SANTA CRUZ DO ESCALVADO";-;1;1;5;5;-;-;-;-;-;-;-;-;12
"315750 SANTA EFIGENIA DE MINAS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315760 SANTA FE DE MINAS";-;3;1;-;1;-;-;-;-;-;-;-;-;5
"315765 SANTA HELENA DE MINAS";-;8;7;7;1;-;-;-;2;-;-;-;-;25
"315770 SANTA JULIANA";-;5;7;24;42;10;1;-;-;-;-;1;2;92
"315780 SANTA LUZIA";-;25;715;1212;1240;30;20;-;1;1;2;10;7;3263
"315790 SANTA MARGARIDA";-;1;2;23;23;6;2;-;-;-;2;3;4;66
"315800 SANTA MARIA DE ITABIRA";-;-;1;15;45;5;-;-;-;-;-;-;-;66
"315820 SANTA MARIA DO SUACUI";-;-;4;28;16;2;-;1;-;-;-;-;-;51
"315840 SANTANA DE CATAGUASES";-;-;2;14;-;-;-;-;-;-;-;-;-;16
"315850 SANTANA DE PIRAPAMA";-;2;51;63;28;-;-;-;-;-;-;-;-;144
"315860 SANTANA DO DESERTO";-;1;8;6;3;-;1;-;-;-;-;-;-;19
"315880 SANTANA DO JACARE";-;-;-;-;2;-;-;-;-;-;-;-;1;3
"315890 SANTANA DO MANHUACU";-;53;110;73;7;-;-;-;-;-;-;-;-;243
"315895 SANTANA DO PARAISO";-;254;87;19;5;1;-;-;-;-;5;-;5;376
"315900 SANTANA DO RIACHO";-;-;-;6;5;3;1;-;-;-;-;-;-;15
"315930 SANTA RITA DE JACUTINGA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"315935 SANTA RITA DE MINAS";-;6;8;68;28;10;1;2;-;-;-;-;-;123
"315940 SANTA RITA DE IBITIPOCA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"315950 SANTA RITA DO ITUETO";-;-;-;-;1;-;-;-;-;1;-;-;-;2
"315960 SANTA RITA DO SAPUCAI";-;-;1;5;5;1;-;-;-;-;-;-;-;12
"315970 SANTA ROSA DA SERRA";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"315980 SANTA VITORIA";-;17;50;99;74;16;-;-;1;-;2;1;6;266
"315990 SANTO ANTONIO DO AMPARO";-;-;1;9;3;-;-;-;-;-;-;1;-;14
"316000 SANTO ANTONIO DO AVENTUREIRO";-;1;7;9;3;1;-;-;-;-;-;-;-;21
"316010 SANTO ANTONIO DO GRAMA";-;2;3;12;7;-;-;-;-;-;-;-;-;24
"316030 SANTO ANTONIO DO JACINTO";-;-;1;3;25;14;1;1;-;-;-;2;-;47
"316040 SANTO ANTONIO DO MONTE";-;1;9;20;29;35;6;2;1;1;-;-;-;104
"316045 SANTO ANTONIO DO RETIRO";-;12;4;16;25;18;-;-;-;-;-;-;1;76
"316060 SANTO HIPOLITO";-;-;-;13;4;13;5;2;-;-;-;-;-;37
"316070 SANTOS DUMONT";-;-;1;7;13;7;-;1;-;-;-;-;-;29
"316090 SAO BRAS DO SUACUI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";-;7;3;1;-;1;1;-;-;-;-;-;1;14
"316100 SAO DOMINGOS DO PRATA";-;18;98;205;115;9;2;-;1;-;-;1;3;452
"316105 SAO FELIX DE MINAS";-;2;8;3;2;-;-;-;-;-;-;-;-;15
"316110 SAO FRANCISCO";-;414;466;244;110;28;13;9;4;3;1;2;59;1353
"316120 SAO FRANCISCO DE PAULA";-;-;-;2;3;2;-;-;-;-;-;-;1;8
"316130 SAO FRANCISCO DE SALES";-;4;24;83;56;20;16;6;4;1;-;-;1;215
"316140 SAO FRANCISCO DO GLORIA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316150 SAO GERALDO";-;1;35;49;43;7;3;-;-;-;-;-;-;138
"316160 SAO GERALDO DA PIEDADE";-;111;33;12;8;4;-;1;-;-;2;-;1;172
"316165 SAO GERALDO DO BAIXIO";-;-;3;16;15;11;-;-;-;-;-;-;2;47
"316170 SAO GONCALO DO ABAETE";-;8;12;88;168;79;5;2;-;-;-;-;-;362
"316180 SAO GONCALO DO PARA";-;85;265;175;84;16;17;-;-;3;2;1;11;659
"316190 SAO GONCALO DO RIO ABAIXO";-;2;3;20;23;22;1;-;-;-;-;-;-;71
"316200 SAO GONCALO DO SAPUCAI";-;1;10;198;246;32;11;-;-;-;1;-;-;499
"316210 SAO GOTARDO";-;3;10;4;27;15;3;-;-;-;-;-;-;62
"316220 SAO JOAO BATISTA DO GLORIA";-;-;-;5;9;5;-;-;1;-;-;-;-;20
"316225 SAO JOAO DA LAGOA";-;5;19;36;40;11;5;-;1;-;-;1;3;121
"316240 SAO JOAO DA PONTE";-;88;164;46;40;7;3;-;1;-;-;-;-;349
"316245 SAO JOAO DAS MISSOES";-;1;2;4;3;-;-;-;-;-;-;-;-;10
"316250 SAO JOAO DEL REI";-;2;8;73;86;39;12;2;-;4;4;1;2;233
"316255 SAO JOAO DO MANHUACU";-;-;-;3;-;2;-;-;-;-;-;-;-;5
"316257 SAO JOAO DO MANTENINHA";-;11;64;32;1;4;-;-;-;-;-;-;-;112
"316260 SAO JOAO DO ORIENTE";-;54;133;33;14;8;-;-;-;-;-;-;1;243
"316265 SAO JOAO DO PACUI";-;-;-;3;2;-;1;-;-;1;-;-;-;7
"316270 SAO JOAO DO PARAISO";-;1;6;6;2;2;2;-;-;-;-;-;-;19
"316280 SAO JOAO EVANGELISTA";-;-;7;77;27;2;-;1;-;-;-;-;-;114
"316290 SAO JOAO NEPOMUCENO";-;2;11;40;170;62;11;6;2;1;-;2;1;308
"316292 SAO JOAQUIM DE BICAS";-;4;72;137;94;15;2;1;-;-;-;-;-;325
"316294 SAO JOSE DA BARRA";-;-;1;4;-;4;2;-;-;-;-;-;-;11
"316295 SAO JOSE DA LAPA";-;1;1;9;-;-;-;-;-;-;-;-;-;11
"316300 SAO JOSE DA SAFIRA";-;6;6;-;6;-;1;1;-;-;-;1;-;21
"316330 SAO JOSE DO DIVINO";-;3;2;4;3;-;-;-;1;-;-;-;-;13
"316340 SAO JOSE DO GOIABAL";-;26;175;102;18;2;-;-;-;1;-;-;-;324
"316350 SAO JOSE DO JACURI";-;-;-;2;-;-;-;-;-;-;-;1;1;4
"316360 SAO JOSE DO MANTIMENTO";-;1;3;1;-;-;-;-;-;-;-;-;-;5
"316370 SAO LOURENCO";-;2;3;5;11;2;-;-;-;-;-;-;-;23
"316380 SAO MIGUEL DO ANTA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316390 SAO PEDRO DA UNIAO";-;1;1;-;-;2;-;-;-;-;-;-;-;4
"316400 SAO PEDRO DOS FERROS";-;2;30;58;16;2;16;-;-;-;-;-;-;124
"316410 SAO PEDRO DO SUACUI";-;-;-;2;12;20;7;13;1;6;2;1;-;64
"316420 SAO ROMAO";-;14;116;48;3;1;-;-;-;-;2;2;10;196
"316430 SAO ROQUE DE MINAS";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316447 SAO SEBASTIAO DO ANTA";-;2;16;43;6;2;2;-;-;-;-;-;1;72
"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;-;4;-;1;-;-;-;-;-;-;5
"316460 SAO SEBASTIAO DO OESTE";-;-;7;39;74;18;2;-;-;-;-;-;-;140
"316470 SAO SEBASTIAO DO PARAISO";-;4;-;8;22;18;6;-;-;-;1;2;-;61
"316490 SAO SEBASTIAO DO RIO VERDE";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316500 SAO TIAGO";-;-;2;3;-;1;2;-;-;-;-;-;-;8
"316510 SAO TOMAS DE AQUINO";-;-;-;1;3;4;1;-;1;-;-;-;-;10
"316530 SAO VICENTE DE MINAS";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"316550 SARDOA";-;10;5;12;1;3;1;-;-;-;-;-;-;32
"316553 SARZEDO";-;5;56;456;420;207;18;1;-;3;14;3;1;1184
"316556 SEM-PEIXE";-;-;2;5;3;1;1;-;7;7;1;-;-;27
"316560 SENADOR CORTES";-;3;-;1;4;2;-;-;-;-;-;-;-;10
"316570 SENADOR FIRMINO";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"316590 SENADOR MODESTINO GONCALVES";-;-;-;3;-;-;-;-;-;-;-;-;-;3
"316600 SENHORA DE OLIVEIRA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316610 SENHORA DO PORTO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316620 SENHORA DOS REMEDIOS";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"316640 SERITINGA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"316670 SERRA DOS AIMORES";-;7;30;47;35;11;2;-;-;1;-;-;1;134
"316680 SERRA DO SALITRE";-;3;4;5;6;4;-;-;-;-;-;-;-;22
"316695 SERRANOPOLIS DE MINAS";-;-;-;6;1;-;-;-;-;-;-;-;-;7
"316710 SERRO";-;-;4;6;3;-;-;-;-;-;-;-;1;14
"316720 SETE LAGOAS";1;524;3103;11915;5027;759;157;11;6;3;3;5;20;21534
"316730 SILVEIRANIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"316750 SIMAO PEREIRA";-;3;1;4;-;-;-;-;-;-;-;-;-;8
"316760 SIMONESIA";-;23;45;83;81;-;-;-;-;-;-;-;-;232
"316770 SOBRALIA";-;1;6;15;4;2;-;-;2;1;2;9;-;42
"316780 SOLEDADE DE MINAS";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"316790 TABULEIRO";-;-;3;41;30;10;-;-;-;-;-;-;-;84
"316800 TAIOBEIRAS";-;33;38;42;62;12;2;-;-;-;-;-;4;193
"316805 TAPARUBA";-;3;-;-;1;1;-;-;-;-;-;-;-;5
"316810 TAPIRA";-;-;-;2;2;1;2;-;-;-;-;-;-;7
"316830 TAQUARACU DE MINAS";-;-;-;-;18;1;1;-;-;-;-;-;-;20
"316840 TARUMIRIM";-;46;49;73;32;3;5;-;1;1;1;-;-;211
"316850 TEIXEIRAS";-;1;1;7;4;-;-;-;-;-;-;-;-;13
"316860 TEOFILO OTONI";-;455;1509;3790;1300;179;39;18;5;3;8;13;31;7350
"316870 TIMOTEO";-;3186;1356;905;374;11;11;3;1;16;6;7;210;6086
"316890 TIROS";-;-;-;-;1;10;7;-;-;-;-;-;-;18
"316900 TOCANTINS";-;3;24;158;274;17;2;-;2;-;-;-;-;480
"316905 TOCOS DO MOJI";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"316920 TOMBOS";-;10;102;113;47;25;8;-;-;-;-;-;-;305
"316930 TRES CORACOES";-;-;4;14;5;3;2;-;-;-;-;1;2;31
"316935 TRES MARIAS";-;2;84;493;676;273;55;7;4;3;6;9;20;1632
"316940 TRES PONTAS";-;1;2;13;11;-;4;-;-;-;-;-;-;31
"316950 TUMIRITINGA";-;49;111;77;7;-;-;-;-;-;-;-;-;244
"316960 TUPACIGUARA";-;158;115;345;118;19;7;3;2;2;1;3;20;793
"316970 TURMALINA";-;13;125;568;225;56;41;19;-;-;1;1;1;1050
"316990 UBA";-;84;361;1282;715;97;23;5;-;-;1;1;5;2574
"317000 UBAI";-;-;6;3;-;-;1;-;-;-;-;-;-;10
"317005 UBAPORANGA";-;145;95;100;53;17;-;1;-;-;-;-;1;412
"317010 UBERABA";-;1777;4512;4353;1647;534;169;50;33;51;91;82;222;13521
"317020 UBERLANDIA";-;452;861;1683;1722;791;195;66;68;46;62;95;91;6132
"317030 UMBURATIBA";-;2;7;4;3;-;-;-;-;-;-;-;1;17
"317040 UNAI";-;8;12;30;44;46;12;19;13;23;7;17;9;240
"317043 UNIAO DE MINAS";-;-;7;36;23;14;8;15;5;2;1;2;-;113
"317047 URUANA DE MINAS";-;-;-;2;-;-;2;-;-;-;-;-;-;4
"317050 URUCANIA";-;7;14;27;29;11;-;3;-;-;-;-;-;91
"317052 URUCUIA";-;-;-;5;-;-;-;-;-;-;-;-;-;5
"317057 VARGEM ALEGRE";-;-;18;60;1;-;-;-;-;-;-;-;-;79
"317060 VARGEM BONITA";-;-;1;5;3;-;-;-;-;-;-;-;-;9
"317070 VARGINHA";-;10;8;46;66;22;7;-;1;1;-;-;3;164
"317075 VARJAO DE MINAS";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"317080 VARZEA DA PALMA";-;12;156;316;494;250;86;5;3;-;-;-;1;1323
"317090 VARZELANDIA";-;5;151;168;75;18;-;3;-;2;1;-;-;423
"317100 VAZANTE";-;-;11;148;115;51;6;2;-;-;-;-;-;333
"317103 VERDELANDIA";-;-;8;20;13;20;3;-;-;-;-;-;-;64
"317107 VEREDINHA";-;-;5;15;-;-;-;-;-;-;-;-;-;20
"317110 VERISSIMO";-;31;3;9;4;-;-;-;-;-;4;2;-;53
"317115 VERMELHO NOVO";-;8;10;18;4;-;-;-;-;-;-;-;1;41
"317120 VESPASIANO";2;67;421;2200;2818;401;87;12;5;10;9;26;25;6083
"317130 VICOSA";-;41;43;171;307;126;19;8;2;-;-;-;3;720
"317140 VIEIRAS";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"317150 MATHIAS LOBATO";-;40;64;25;1;-;1;-;-;-;-;-;-;131
"317160 VIRGEM DA LAPA";-;242;317;26;2;1;-;-;-;2;-;3;13;606
"317170 VIRGINIA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"317180 VIRGINOPOLIS";-;1;1;10;7;1;-;-;-;-;-;-;-;20
"317190 VIRGOLANDIA";-;9;12;18;23;3;-;-;-;-;1;-;-;66
"317200 VISCONDE DO RIO BRANCO";-;84;629;1149;628;298;100;8;1;3;4;11;17;2932
"317210 VOLTA GRANDE";-;8;24;52;13;-;-;-;-;-;-;-;-;97
"320010 AFONSO CLAUDIO";-;3;11;15;24;17;8;2;-;1;1;1;-;83
"320013 AGUIA BRANCA";-;-;2;4;1;-;-;-;-;-;-;-;-;7
"320016 AGUA DOCE DO NORTE";-;2;1;3;2;3;-;1;-;-;-;-;-;12
"320020 ALEGRE";-;11;100;213;68;42;15;1;3;3;3;2;29;490
"320030 ALFREDO CHAVES";-;2;11;65;159;57;6;10;2;1;-;2;1;316
"320035 ALTO RIO NOVO";-;2;1;-;5;2;-;-;-;-;-;-;-;10
"320040 ANCHIETA";-;15;25;81;75;61;24;12;6;4;21;8;21;353
"320050 APIACA";-;-;13;47;33;27;5;-;-;-;-;-;-;125
"320060 ARACRUZ";-;12;36;105;743;316;75;18;3;3;1;7;56;1375
"320070 ATILIO VIVACQUA";-;-;12;73;120;44;5;-;-;-;-;-;-;254
"320080 BAIXO GUANDU";-;22;40;44;26;35;8;8;13;2;-;1;-;199
"320090 BARRA DE SAO FRANCISCO";-;11;67;198;82;49;20;3;1;4;1;-;-;436
"320100 BOA ESPERANCA";-;4;3;5;-;1;-;-;3;-;-;-;-;16
"320110 BOM JESUS DO NORTE";-;5;15;52;41;11;5;4;-;-;1;4;2;140
"320115 BREJETUBA";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"320120 CACHOEIRO DE ITAPEMIRIM";-;66;949;2800;2715;828;185;13;10;3;22;36;40;7667
"320130 CARIACICA";-;1287;1196;1614;1274;1260;719;461;295;222;177;143;261;8909
"320140 CASTELO";-;49;75;27;20;10;-;2;4;-;-;-;9;196
"320150 COLATINA";-;40;59;97;189;234;54;20;4;3;-;2;5;707
"320160 CONCEICAO DA BARRA";-;16;21;17;43;16;23;-;4;1;-;2;5;148
"320170 CONCEICAO DO CASTELO";-;-;1;-;1;-;1;-;-;-;-;-;1;4
"320180 DIVINO DE SAO LOURENCO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"320190 DOMINGOS MARTINS";-;6;3;11;10;6;1;-;-;1;2;1;-;41
"320200 DORES DO RIO PRETO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"320210 ECOPORANGA";-;2;5;17;65;61;47;12;1;2;-;-;2;214
"320220 FUNDAO";-;-;2;5;11;16;4;4;2;-;-;-;1;45
"320225 GOVERNADOR LINDENBERG";-;1;2;4;-;-;2;-;-;-;-;-;-;9
"320230 GUACUI";-;2;14;43;68;47;11;4;2;-;1;-;-;192
"320240 GUARAPARI";-;33;132;734;320;188;122;86;11;13;10;14;11;1674
"320245 IBATIBA";-;-;6;13;14;12;3;1;-;-;-;-;1;50
"320250 IBIRACU";-;1;-;1;5;2;7;2;-;-;-;-;-;18
"320260 ICONHA";-;2;1;11;27;22;5;-;-;-;-;-;-;68
"320265 IRUPI";-;-;-;2;2;-;-;-;-;-;-;-;-;4
"320270 ITAGUACU";-;1;38;36;45;46;-;-;1;-;-;-;-;167
"320280 ITAPEMIRIM";-;8;23;89;93;18;3;-;-;7;3;6;6;256
"320290 ITARANA";-;3;3;4;-;-;1;4;2;-;-;-;-;17
"320300 IUNA";-;5;7;-;3;1;-;-;-;2;-;1;-;19
"320305 JAGUARE";-;3;1;2;5;2;-;2;3;-;3;-;2;23
"320310 JERONIMO MONTEIRO";-;-;3;1;2;2;2;4;1;-;2;-;-;17
"320313 JOAO NEIVA";-;3;14;11;36;27;6;4;1;-;-;-;-;102
"320316 LARANJA DA TERRA";-;28;24;66;27;8;-;-;-;-;1;-;2;156
"320320 LINHARES";-;41;55;49;82;77;67;30;20;10;6;8;11;456
"320330 MANTENOPOLIS";-;5;7;115;301;4;-;-;-;-;-;-;-;432
"320332 MARATAIZES";-;6;2;47;159;79;17;9;1;3;-;-;1;324
"320334 MARECHAL FLORIANO";-;7;7;4;17;9;2;-;-;1;-;-;1;48
"320335 MARILANDIA";-;1;5;4;2;1;1;1;-;-;-;2;-;17
"320340 MIMOSO DO SUL";-;1;18;34;58;65;10;6;-;2;-;1;-;195
"320350 MONTANHA";-;3;7;16;49;49;56;35;14;6;9;8;10;262
"320360 MUCURICI";-;1;6;15;10;8;2;3;2;1;4;3;2;57
"320370 MUNIZ FREIRE";-;-;4;1;1;-;-;-;-;-;-;-;-;6
"320380 MUQUI";-;4;17;65;94;88;37;10;4;5;6;11;3;344
"320390 NOVA VENECIA";-;12;31;70;76;83;129;93;18;13;1;1;1;528
"320400 PANCAS";-;5;1;-;2;3;2;-;1;2;-;-;-;16
"320405 PEDRO CANARIO";-;6;53;132;22;7;7;3;2;3;5;27;94;361
"320410 PINHEIROS";-;4;9;35;16;7;11;5;5;2;2;-;1;97
"320420 PIUMA";-;6;58;208;168;20;12;4;4;-;6;1;4;491
"320425 PONTO BELO";-;4;4;7;8;22;7;2;-;-;2;1;1;58
"320430 PRESIDENTE KENNEDY";-;1;1;2;7;5;5;-;-;-;-;-;-;21
"320435 RIO BANANAL";-;3;2;-;3;-;-;-;-;-;2;-;-;10
"320440 RIO NOVO DO SUL";-;-;2;10;5;6;-;2;-;-;-;-;-;25
"320450 SANTA LEOPOLDINA";-;-;-;1;1;1;6;1;-;-;-;1;-;11
"320455 SANTA MARIA DE JETIBA";-;1;2;3;-;-;-;1;-;-;1;-;-;8
"320460 SANTA TERESA";-;4;4;7;7;4;2;2;1;-;-;1;1;33
"320465 SAO DOMINGOS DO NORTE";-;-;-;5;1;-;-;-;-;-;-;-;1;7
"320470 SAO GABRIEL DA PALHA";-;13;31;53;88;73;36;21;2;3;1;4;1;326
"320480 SAO JOSE DO CALCADO";-;1;3;17;30;26;6;2;-;-;-;-;-;85
"320490 SAO MATEUS";-;29;133;253;111;75;68;44;20;16;21;17;29;816
"320495 SAO ROQUE DO CANAA";-;1;4;-;1;-;1;-;-;-;-;-;-;7
"320500 SERRA";-;607;1227;1767;1189;890;541;297;127;90;62;63;92;6952
"320501 SOORETAMA";-;2;7;4;18;24;13;2;1;2;-;1;1;75
"320503 VARGEM ALTA";-;3;-;6;1;2;-;-;-;-;-;-;-;12
"320506 VENDA NOVA DO IMIGRANTE";-;3;2;3;1;1;1;-;-;-;-;-;-;11
"320510 VIANA";-;907;927;921;369;571;235;178;135;60;59;26;74;4462
"320515 VILA PAVAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"320517 VILA VALERIO";-;-;2;2;10;4;1;1;-;1;-;-;-;21
"320520 VILA VELHA";-;598;951;1574;914;534;347;158;105;81;83;85;145;5575
"320530 VITORIA";-;3216;4255;5355;4111;2839;1049;502;380;323;249;269;500;23048
"330010 ANGRA DOS REIS";-;257;1263;3232;2158;653;159;33;17;9;13;32;49;7875
"330015 APERIBE";-;190;18;16;4;1;1;-;-;1;1;5;17;254
"330020 ARARUAMA";-;26;213;732;589;213;16;1;3;3;3;2;2;1803
"330022 AREAL";-;1;25;43;3;-;-;-;-;-;-;-;-;72
"330023 ARMACAO DOS BUZIOS";-;49;185;502;596;96;11;2;-;-;1;1;2;1445
"330025 ARRAIAL DO CABO";-;8;26;121;279;57;7;1;-;-;1;-;-;500
"330030 BARRA DO PIRAI";-;33;133;467;181;40;13;5;1;-;1;3;1;878
"330040 BARRA MANSA";-;64;264;473;234;148;31;3;1;2;3;3;1;1227
"330045 BELFORD ROXO";-;26;68;314;414;231;47;34;18;19;34;24;7;1236
"330050 BOM JARDIM";-;2;7;22;5;-;-;-;-;-;-;1;-;37
"330060 BOM JESUS DO ITABAPOANA";-;12;180;379;418;338;70;7;11;1;7;7;9;1439
"330070 CABO FRIO";-;395;1161;2751;2165;852;117;24;9;5;10;26;42;7557
"330080 CACHOEIRAS DE MACACU";-;212;1000;1106;204;49;3;-;-;-;5;9;25;2613
"330090 CAMBUCI";-;184;85;11;2;4;-;-;-;-;-;-;11;297
"330093 CARAPEBUS";-;7;25;192;261;58;2;1;-;-;1;-;1;548
"330095 COMENDADOR LEVY GASPARIAN";-;47;178;49;9;-;-;-;-;-;-;-;-;283
"330100 CAMPOS DOS GOYTACAZES";-;1375;3461;6650;2259;983;278;91;27;28;12;22;97;15283
"330110 CANTAGALO";-;14;123;368;237;24;6;-;-;-;-;6;1;779
"330115 CARDOSO MOREIRA";-;36;58;42;23;14;4;2;1;-;-;2;4;186
"330120 CARMO";-;5;19;12;9;-;-;-;-;-;-;-;-;45
"330130 CASIMIRO DE ABREU";-;78;112;287;242;99;20;8;-;3;2;5;13;869
"330140 CONCEICAO DE MACABU";-;3;12;3;1;-;-;-;-;-;-;-;1;20
"330150 CORDEIRO";-;11;140;198;366;1;18;-;1;2;1;-;3;741
"330160 DUAS BARRAS";-;-;1;4;-;-;-;-;-;-;-;-;-;5
"330170 DUQUE DE CAXIAS";-;441;1450;1609;1500;984;308;89;56;23;36;21;28;6545
"330180 ENGENHEIRO PAULO DE FRONTIN";-;2;4;13;2;-;-;-;-;-;-;-;-;21
"330185 GUAPIMIRIM";-;2;49;225;47;-;-;-;-;-;-;-;-;323
"330187 IGUABA GRANDE";-;174;205;642;110;11;9;1;-;-;-;-;3;1155
"330190 ITABORAI";-;466;882;1706;1951;620;159;55;33;30;31;45;73;6051
"330200 ITAGUAI";-;19;69;167;108;21;2;-;-;-;1;1;3;391
"330205 ITALVA";-;124;19;27;12;2;-;1;1;1;2;2;31;222
"330210 ITAOCARA";-;200;25;2;5;3;1;-;-;-;-;2;18;256
"330220 ITAPERUNA";-;1908;1505;1636;1047;439;149;77;46;62;77;68;66;7080
"330225 ITATIAIA";-;5;5;43;61;19;7;-;-;-;1;-;7;148
"330227 JAPERI";-;14;6;20;14;4;-;1;-;-;2;-;-;61
"330230 LAJE DO MURIAE";-;16;20;35;16;-;-;-;-;-;-;-;-;87
"330240 MACAE";-;227;965;1817;900;176;145;27;10;6;19;3;18;4313
"330245 MACUCO";-;1;127;405;15;-;-;-;-;1;-;-;-;549
"330250 MAGE";-;60;119;110;54;14;4;-;1;1;-;3;4;370
"330260 MANGARATIBA";-;15;31;173;154;36;3;-;1;-;-;-;5;418
"330270 MARICA";-;148;398;342;487;397;115;50;5;-;-;1;37;1980
"330280 MENDES";-;3;39;455;497;104;4;2;-;2;-;1;2;1109
"330285 MESQUITA";-;5;12;30;44;2;1;-;-;-;-;-;2;96
"330290 MIGUEL PEREIRA";-;1;3;12;3;1;-;1;-;-;-;-;-;21
"330300 MIRACEMA";-;302;275;166;4;-;-;-;-;-;-;-;36;783
"330310 NATIVIDADE";-;31;76;19;2;-;1;-;-;-;1;-;-;130
"330320 NILOPOLIS";-;2;5;43;28;4;1;2;-;-;1;-;-;86
"330330 NITEROI";-;578;2232;5360;3837;884;130;51;38;21;13;40;112;13296
